 INPUT STRING:	يا
          VOC:	warA'
        GLOSS:	behind/past/beyond

 INPUT STRING:	الكواليس
     IS_TRANS:	AlkwAlys
        INDEX:	P18W15
      OFFSETS:	76-84
       TOKENS:	P18W19-P18W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kawAliys_1]
   UNSPLITVOC:	(AlkawAliys)
          POS:	DET+NOUN
          VOC:	Al+kawAliys
        GLOSS:	the+scenes/stage

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W16
      OFFSETS:	84-85
       TOKENS:	P18W20-P18W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	والضحايا
     IS_TRANS:	wAlDHAyA
        INDEX:	P19W1
      OFFSETS:	0-8
       TOKENS:	P19W1-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DaHiy~ap_1]
   UNSPLITVOC:	(wiAlDaHAyA)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+DaHAyA
        GLOSS:	and+the+victim/victims

 INPUT STRING:	هم
     IS_TRANS:	hm
        INDEX:	P19W2
      OFFSETS:	9-11
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they[masc.pl.]

 INPUT STRING:	المتفرجون
     IS_TRANS:	Almtfrjwn
        INDEX:	P19W3
      OFFSETS:	12-21
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mutafar~ij_1]
   UNSPLITVOC:	(Almutafar~ijuwn)
          POS:	DET+NOUN+NSUFF_MASC_PL
          VOC:	Al+mutafar~ij+uwn
        GLOSS:	the+spectator/onlooker/audience+[masc.pl.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P19W4
      OFFSETS:	21-22
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	السلام
     IS_TRANS:	AlslAm
        INDEX:	P20W1
      OFFSETS:	0-6
       TOKENS:	P20W1-P20W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[salAm_1]
   UNSPLITVOC:	(Als~alAm)
          POS:	DET+NOUN
          VOC:	Al+salAm
        GLOSS:	the+greeting/salute/salutation

 INPUT STRING:	عليكم
     IS_TRANS:	Elykm
        INDEX:	P20W2
      OFFSETS:	7-12
       TOKENS:	P20W2-P20W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealaykum)
          POS:	PREP+PRON_2P
          VOC:	EalaY+kum
        GLOSS:	on/above+you

 INPUT STRING:	اخوتى
     IS_TRANS:	AxwtY
        INDEX:	P20W3
      OFFSETS:	13-18
       TOKENS:	P20W4-P20W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>uxuw~ap_1]
   UNSPLITVOC:	(>uxuw~atiy)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	>uxuw~+ap+iy
        GLOSS:	fraternity/brotherhood+[fem.sg.]+my

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P20W4
      OFFSETS:	19-21
       TOKENS:	P20W6-P20W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	الكلام
     IS_TRANS:	AlklAm
        INDEX:	P20W5
      OFFSETS:	22-28
       TOKENS:	P20W7-P20W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(AlkalAm)
          POS:	DET+NOUN
          VOC:	Al+kalAm
        GLOSS:	the+speech/statement/remark/talk/saying

 INPUT STRING:	جميل
     IS_TRANS:	jmyl
        INDEX:	P20W6
      OFFSETS:	29-33
       TOKENS:	P20W8-P20W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamiyl_1]
   UNSPLITVOC:	(jamiyl)
          POS:	ADJ
          VOC:	jamiyl
        GLOSS:	beautiful/nice/fine

 INPUT STRING:	ولاكن
     IS_TRANS:	wlAkn
        INDEX:	P21W1
      OFFSETS:	0-5
       TOKENS:	P21W1-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(walakin)
          POS:	PART+CONJ
          VOC:	wa+lakin
        GLOSS:	[part]+but/however/still/yet

 INPUT STRING:	المشكله
     IS_TRANS:	Alm$klh
        INDEX:	P21W2
      OFFSETS:	6-13
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu$okilap_1]
   UNSPLITVOC:	(Almu$okilap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+mu$okil+ap
        GLOSS:	the+problem/issue+[fem.sg.]

 INPUT STRING:	فينه
     IS_TRANS:	fynh
        INDEX:	P21W3
      OFFSETS:	14-18
       TOKENS:	P21W4-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiynA)
          POS:	PREP+PRON_1P
          VOC:	fiy+nA
        GLOSS:	in+us

 INPUT STRING:	نحن
     IS_TRANS:	nHn
        INDEX:	P21W4
      OFFSETS:	19-22
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naHnu_1]
   UNSPLITVOC:	(naHonu)
          POS:	PRON_1P
          VOC:	naHonu
        GLOSS:	we

 INPUT STRING:	الشعب
     IS_TRANS:	Al$Eb
        INDEX:	P21W5
      OFFSETS:	23-28
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	(Al$~aEob)
          POS:	DET+NOUN
          VOC:	Al+$aEob
        GLOSS:	the+people/nation

 INPUT STRING:	لانعرف
     IS_TRANS:	lAnErf
        INDEX:	P21W6
      OFFSETS:	29-35
       TOKENS:	P21W8-P21W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eorif_1]
   UNSPLITVOC:	(lAnaEorif)
          POS:	NEG_PART+IV1P+IV
          VOC:	lA+na+Eorif
        GLOSS:	not+we+know

 INPUT STRING:	معنى
     IS_TRANS:	mEnY
        INDEX:	P21W7
      OFFSETS:	36-40
       TOKENS:	P21W10-P21W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEonaY_1]
   UNSPLITVOC:	(maEonaY)
          POS:	NOUN
          VOC:	maEonaY
        GLOSS:	meaning/sense

 INPUT STRING:	الحريه
     IS_TRANS:	AlHryh
        INDEX:	P21W8
      OFFSETS:	41-47
       TOKENS:	P21W11-P21W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hur~iy~ap_1]
   UNSPLITVOC:	(AlHur~iy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Hur~iy~+ap
        GLOSS:	the+freedom+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P21W9
      OFFSETS:	47-48
       TOKENS:	P21W12-P21W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P21W10
      OFFSETS:	48-49
       TOKENS:	P21W13-P21W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	الحريه
     IS_TRANS:	AlHryh
        INDEX:	P22W1
      OFFSETS:	0-6
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hur~iy~ap_1]
   UNSPLITVOC:	(AlHur~iy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Hur~iy~+ap
        GLOSS:	the+freedom+[fem.sg.]

 INPUT STRING:	لابد
     IS_TRANS:	lAbd
        INDEX:	P22W2
      OFFSETS:	7-11
       TOKENS:	P22W2-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bud~_1]
   UNSPLITVOC:	(lAbud~)
          POS:	NEG_PART+NOUN
          VOC:	lA+bud~
        GLOSS:	no+escape/avoiding

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P22W3
      OFFSETS:	12-14
       TOKENS:	P22W4-P22W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	that

 INPUT STRING:	تكون
     IS_TRANS:	tkwn
        INDEX:	P22W4
      OFFSETS:	15-19
       TOKENS:	P22W5-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(tikuwn)
          POS:	IV3FS+IV
          VOC:	ti+kuwn
        GLOSS:	it/they/she+be

 INPUT STRING:	مسئوله
     IS_TRANS:	ms}wlh
        INDEX:	P22W5
      OFFSETS:	20-26
       TOKENS:	P22W6-P22W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maso}uwl_1]
   UNSPLITVOC:	(maso}uwlap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	maso}uwl+ap
        GLOSS:	responsible/dependable+[fem.sg.]

 INPUT STRING:	ومنضبطه
     IS_TRANS:	wmnDbTh
        INDEX:	P22W6
      OFFSETS:	27-34
       TOKENS:	P22W7-P22W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[munoDabiT_1]
   UNSPLITVOC:	(wimunoDabiTap)
          POS:	CONJ+ADJ+NSUFF_FEM_SG
          VOC:	wi+munoDabiT+ap
        GLOSS:	and+disciplined+[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P22W7
      OFFSETS:	34-35
       TOKENS:	P22W9-P22W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	شريطة
     IS_TRANS:	$ryTp
        INDEX:	P22W8
      OFFSETS:	35-40
       TOKENS:	P22W10-P22W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$iriyTap_1]
   UNSPLITVOC:	($iriyTap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$iriyT+ap
        GLOSS:	condition+[fem.sg.]

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P22W9
      OFFSETS:	41-43
       TOKENS:	P22W11-P22W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	that

 INPUT STRING:	لانتعدى
     IS_TRANS:	lAntEdY
        INDEX:	P22W10
      OFFSETS:	44-51
       TOKENS:	P22W12-P22W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[taEad~aY_1]
   UNSPLITVOC:	(lAnitoEad~aY)
          POS:	NEG_PART+IV1P+IV
          VOC:	lA+ni+toEad~aY
        GLOSS:	not+we+overstep/exceed/go beyond

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P22W11
      OFFSETS:	52-55
       TOKENS:	P22W14-P22W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	حريه
     IS_TRANS:	Hryh
        INDEX:	P22W12
      OFFSETS:	56-60
       TOKENS:	P22W15-P22W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hur~iy~ap_1]
   UNSPLITVOC:	(Hur~iy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Hur~iy~+ap
        GLOSS:	freedom+[fem.sg.]

 INPUT STRING:	الاخرين
     IS_TRANS:	AlAxryn
        INDEX:	P22W13
      OFFSETS:	61-68
       TOKENS:	P22W16-P22W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|xar_1]
   UNSPLITVOC:	(Al|xariyn)
          POS:	DET+ADJ+NSUFF_MASC_PL
          VOC:	Al+|xar+iyn
        GLOSS:	the+other/another+[masc.pl.]

