 INPUT STRING:	مش
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(wixal~Ah)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3MS
          VOC:	wi+xal~A+(null)+uh
        GLOSS:	and+make/bring about/appoint+he/it+it/him

 INPUT STRING:	فنان
     IS_TRANS:	fnAn
        INDEX:	P17W19
      OFFSETS:	90-94
       TOKENS:	P17W27-P17W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fan~An_1]
   UNSPLITVOC:	(fan~An)
          POS:	NOUN
          VOC:	fan~An
        GLOSS:	artist

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W20
      OFFSETS:	95-96
       TOKENS:	P17W28-P17W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W21
      OFFSETS:	96-97
       TOKENS:	P17W29-P17W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	تفاعل
     IS_TRANS:	tfAEl
        INDEX:	P18W1
      OFFSETS:	1-6
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tafAEul_1]
   UNSPLITVOC:	(tafAEul)
          POS:	NOUN
          VOC:	tafAEul
        GLOSS:	interaction/reaction/reciprocity

 INPUT STRING:	ياخواننا
     IS_TRANS:	yAxwAnnA
        INDEX:	P18W2
      OFFSETS:	7-15
       TOKENS:	P18W2-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ax_1]
   UNSPLITVOC:	(yaA<ixwAnnA)
          POS:	VOC_PART+NOUN+POSS_PRON_1P
          VOC:	yaA+<ixwAn+nA
        GLOSS:	oh+brothers+our

 INPUT STRING:	مصــــــــر
     IS_TRANS:	mS________r
        INDEX:	P19W1
      OFFSETS:	1-12
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[maSr_1]
   UNSPLITVOC:	(maSr)
          POS:	NOUN_PROP
          VOC:	maSr
        GLOSS:	Egypt

 INPUT STRING:	اعلامها
     IS_TRANS:	AElAmhA
        INDEX:	P20W1
      OFFSETS:	1-8
       TOKENS:	P20W1-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iElAm_1]
   UNSPLITVOC:	(<iElAmhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	<iElAm+hA
        GLOSS:	information/media+its/their/her

 INPUT STRING:	جعل
     IS_TRANS:	jEl
        INDEX:	P20W2
      OFFSETS:	9-12
       TOKENS:	P20W3-P20W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jaEal_1]
   UNSPLITVOC:	(jaEal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	jaEal+(null)
        GLOSS:	make/bring about/appoint+he/it

 INPUT STRING:	الكثير
     IS_TRANS:	Alkvyr
        INDEX:	P20W3
      OFFSETS:	13-19
       TOKENS:	P20W4-P20W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[_1kiviyr]
   UNSPLITVOC:	(Alkiviyr)
          POS:	DET+ADJ
          VOC:	Al+kiviyr
        GLOSS:	the+many/much/numerous

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P20W4
      OFFSETS:	20-22
       TOKENS:	P20W5-P20W5
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_1]
   UNSPLITVOC:	(mano)
          POS:	REL_PRON
          VOC:	mano
        GLOSS:	who/whom

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P20W5
      OFFSETS:	23-25
       TOKENS:	P20W6-P20W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	يعرفها
     IS_TRANS:	yErfhA
        INDEX:	P20W6
      OFFSETS:	26-32
       TOKENS:	P20W7-P20W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(yiEorafhA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+Eoraf+hA
        GLOSS:	he/it+know/be known+it/them/her

 INPUT STRING:	يفهمها
     IS_TRANS:	yfhmhA
        INDEX:	P20W7
      OFFSETS:	33-39
       TOKENS:	P20W9-P20W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fihim_1]
   UNSPLITVOC:	(yifohamhA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+foham+hA
        GLOSS:	he/it+understand+it/them/her

 INPUT STRING:	غلط
     IS_TRANS:	glT
        INDEX:	P20W8
      OFFSETS:	40-43
       TOKENS:	P20W11-P20W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[galaT_1]
   UNSPLITVOC:	(galaT)
          POS:	ADJ
          VOC:	galaT
        GLOSS:	wrong

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P21W1
      OFFSETS:	1-4
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P21W2
      OFFSETS:	5-7
       TOKENS:	P21W2-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	عيوني
     IS_TRANS:	Eywny
        INDEX:	P21W3
      OFFSETS:	8-13
       TOKENS:	P21W3-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eiyn_1]
   UNSPLITVOC:	(Euyuwniy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Euyuwn+iy
        GLOSS:	eyes+my

 INPUT STRING:	صوت
     IS_TRANS:	Swt
        INDEX:	P21W4
      OFFSETS:	14-17
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sawt_1]
   UNSPLITVOC:	(Sawt)
          POS:	NOUN
          VOC:	Sawt
        GLOSS:	voice/sound/voices/sounds

 INPUT STRING:	الاذان
     IS_TRANS:	AlA*An
        INDEX:	P21W5
      OFFSETS:	18-24
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>a*An_1]
   UNSPLITVOC:	(Al>a*An)
          POS:	DET+NOUN
          VOC:	Al+>a*An
        GLOSS:	the+call to prayer

 INPUT STRING:	والناس
     IS_TRANS:	wAlnAs
        INDEX:	P21W6
      OFFSETS:	25-31
       TOKENS:	P21W7-P21W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(wiAlnAs)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+nAs
        GLOSS:	and+the+people

 INPUT STRING:	الطيبيين
     IS_TRANS:	AlTybyyn
        INDEX:	P21W7
      OFFSETS:	32-40
       TOKENS:	P21W9-P21W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tay~ib_1]
   UNSPLITVOC:	(AlT~ay~iboyiyn)
          POS:	DET+ADJ+NSUFF_MASC_PL
          VOC:	Al+Tay~iboy+iyn
        GLOSS:	the+good/pleasant+[masc.pl.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P21W8
      OFFSETS:	41-43
       TOKENS:	P21W10-P21W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P21W9
      OFFSETS:	44-46
       TOKENS:	P21W11-P21W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	مكان
     IS_TRANS:	mkAn
        INDEX:	P21W10
      OFFSETS:	47-51
       TOKENS:	P21W12-P21W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[makAn_1]
   UNSPLITVOC:	(makAn)
          POS:	NOUN
          VOC:	makAn
        GLOSS:	place/location/position

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P22W1
      OFFSETS:	1-4
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	بناتها
     IS_TRANS:	bnAthA
        INDEX:	P22W2
      OFFSETS:	5-11
       TOKENS:	P22W2-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[binot_1]
   UNSPLITVOC:	(banAthA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	banAt+hA
        GLOSS:	daughter/girl/daughters/girls+its/their/her

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P22W3
      OFFSETS:	12-14
       TOKENS:	P22W4-P22W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	هما
     IS_TRANS:	hmA
        INDEX:	P22W4
      OFFSETS:	15-18
       TOKENS:	P22W5-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P22W5
      OFFSETS:	19-23
       TOKENS:	P22W6-P22W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whose/which

 INPUT STRING:	بيجوا
     IS_TRANS:	byjwA
        INDEX:	P22W6
      OFFSETS:	24-29
       TOKENS:	P22W7-P22W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jA_1]
   UNSPLITVOC:	(biyijuwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+j+uwA
        GLOSS:	[present-tense]+they+arrive/come/occur+we

 INPUT STRING:	ع
     IS_TRANS:	E
        INDEX:	P22W7
      OFFSETS:	30-31
       TOKENS:	P22W9-P22W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الشاشات
     IS_TRANS:	Al$A$At
        INDEX:	P22W8
      OFFSETS:	32-39
       TOKENS:	P22W10-P22W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A$ap_1]
   UNSPLITVOC:	(Al$~A$At)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+$A$+At
        GLOSS:	the+screens+[fem.pl.]

 INPUT STRING:	لكن
     IS_TRANS:	lkn
        INDEX:	P22W9
      OFFSETS:	40-43
       TOKENS:	P22W11-P22W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(lakin)
          POS:	CONJ
          VOC:	lakin
        GLOSS:	but

 INPUT STRING:	هما
     IS_TRANS:	hmA
        INDEX:	P22W10
      OFFSETS:	44-47
       TOKENS:	P22W12-P22W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hum~a_1]
   UNSPLITVOC:	(hum~a)
          POS:	PRON_3P
          VOC:	hum~a
        GLOSS:	they

 INPUT STRING:	المحصنات
     IS_TRANS:	AlmHSnAt
        INDEX:	P22W11
      OFFSETS:	48-56
       TOKENS:	P22W13-P22W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muHaS~an_1]
   UNSPLITVOC:	(AlmuHoS~anAt)
          POS:	DET+ADJ+NSUFF_FEM_PL
          VOC:	Al+muHoS~an+At
        GLOSS:	the+sheltered/chaste+[fem.pl.]

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P23W1
      OFFSETS:	1-4
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P23W2
      OFFSETS:	5-7
       TOKENS:	P23W2-P23W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	ام
     IS_TRANS:	Am
        INDEX:	P23W3
      OFFSETS:	8-10
       TOKENS:	P23W3-P23W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>um~_1]
   UNSPLITVOC:	(>um~)
          POS:	NOUN
          VOC:	>um~
        GLOSS:	mother/maternal/mothers

 INPUT STRING:	الدنيا
     IS_TRANS:	AldnyA
        INDEX:	P23W4
      OFFSETS:	11-17
       TOKENS:	P23W4-P23W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dunoyA_1]
   UNSPLITVOC:	(Ald~unoyA)
          POS:	DET+NOUN
          VOC:	Al+dunoyA
        GLOSS:	the+world

 INPUT STRING:	مهما
     IS_TRANS:	mhmA
        INDEX:	P23W5
      OFFSETS:	18-22
       TOKENS:	P23W5-P23W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mahomA_1]
   UNSPLITVOC:	(mahomA)
          POS:	REL_PRON
          VOC:	mahomA
        GLOSS:	whatever

 INPUT STRING:	قالوا
     IS_TRANS:	qAlwA
        INDEX:	P23W6
      OFFSETS:	23-28
       TOKENS:	P23W6-P23W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAluwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	qAl+uwA
        GLOSS:	said/say/be said/say/(for example)+they

 INPUT STRING:	عليها
     IS_TRANS:	ElyhA
        INDEX:	P23W7
      OFFSETS:	29-34
       TOKENS:	P23W7-P23W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalayhA)
          POS:	PREP+PRON_3FS
          VOC:	EalaY+hA
        GLOSS:	on/above+it/them/her

 INPUT STRING:	ومهما
     IS_TRANS:	wmhmA
        INDEX:	P23W8
      OFFSETS:	35-40
       TOKENS:	P23W9-P23W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mahomA_1]
   UNSPLITVOC:	(wimahomA)
          POS:	CONJ+REL_PRON
          VOC:	wi+mahomA
        GLOSS:	and+whatever

 INPUT STRING:	حاولوا
     IS_TRANS:	HAwlwA
        INDEX:	P23W9
      OFFSETS:	41-47
       TOKENS:	P23W11-P23W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAwil_1]
   UNSPLITVOC:	(HAwoluwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	HAwol+uwA
        GLOSS:	attempt/try+they

 INPUT STRING:	يغرو
     IS_TRANS:	ygrw
        INDEX:	P23W10
      OFFSETS:	48-52
       TOKENS:	P23W12-P23W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>agoraY_1]
   UNSPLITVOC:	(yigoruwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+gor+uwA
        GLOSS:	they+incite/induce/provoke/be incited/be provoked/be seduced+we

 INPUT STRING:	شيابها
     IS_TRANS:	$yAbhA
        INDEX:	P23W11
      OFFSETS:	53-59
       TOKENS:	P23W13-P23W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	($yAbhA)
          POS:	TYPO
          VOC:	$yAbhA
        GLOSS:	nogloss

 INPUT STRING:	ويضحكوا
     IS_TRANS:	wyDHkwA
        INDEX:	P23W12
      OFFSETS:	60-67
       TOKENS:	P23W14-P23W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHik_1]
   UNSPLITVOC:	(wiyiDoHakuwA)
          POS:	CONJ+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	wi+yi+DoHak+uwA
        GLOSS:	and+they+laugh+we

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P23W13
      OFFSETS:	68-73
       TOKENS:	P23W16-P23W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	بالمدنية
     IS_TRANS:	bAlmdnyp
        INDEX:	P23W14
      OFFSETS:	74-82
       TOKENS:	P23W18-P23W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[madaniy_1]
   UNSPLITVOC:	(biAlmadaniy~ap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	bi+Al+madaniy~+ap
        GLOSS:	with/by+the+civilian+[fem.sg.]

 INPUT STRING:	والثقيف
     IS_TRANS:	wAlvqyf
        INDEX:	P23W15
      OFFSETS:	83-90
       TOKENS:	P23W20-P23W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wAlvqyf)
          POS:	TYPO
          VOC:	wAlvqyf
        GLOSS:	nogloss

 INPUT STRING:	الجاهل
     IS_TRANS:	AljAhl
        INDEX:	P23W16
      OFFSETS:	91-97
       TOKENS:	P23W21-P23W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAhil_1]
   UNSPLITVOC:	(AljAhil)
          POS:	DET+ADJ
          VOC:	Al+jAhil
        GLOSS:	the+ignorant/foolish

 INPUT STRING:	شهامة
     IS_TRANS:	$hAmp
        INDEX:	P24W1
      OFFSETS:	1-6
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahAmap_1]
   UNSPLITVOC:	($ahAmap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$ahAm+ap
        GLOSS:	audacity/gallantry+[fem.sg.]

 INPUT STRING:	ولاد
     IS_TRANS:	wlAd
        INDEX:	P24W2
      OFFSETS:	7-11
       TOKENS:	P24W2-P24W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[walad_1]
   UNSPLITVOC:	(wilAd)
          POS:	NOUN
          VOC:	wilAd
        GLOSS:	child/son

 INPUT STRING:	البلد
     IS_TRANS:	Albld
        INDEX:	P24W3
      OFFSETS:	12-17
       TOKENS:	P24W3-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(Albalad)
          POS:	DET+NOUN
          VOC:	Al+balad
        GLOSS:	the+country/country/countries

 INPUT STRING:	متلاقيهاش
     IS_TRANS:	mtlAqyhA$
        INDEX:	P24W4
      OFFSETS:	18-27
       TOKENS:	P24W4-P24W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAqaY_1]
   UNSPLITVOC:	(mA_tilAqiyhA$)
          POS:	NEG_PART+IV2MS+IV+IVSUFF_DO:3FS+NEG_PART
          VOC:	mA+ti+lAqiy+hA+$
        GLOSS:	not+you+meet/encounter/be met/be encountered+it/them/her+not

 INPUT STRING:	الا
     IS_TRANS:	AlA
        INDEX:	P24W5
      OFFSETS:	28-31
       TOKENS:	P24W8-P24W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	RESTRIC_PART
          VOC:	<il~A
        GLOSS:	except for

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P24W6
      OFFSETS:	32-34
       TOKENS:	P24W9-P24W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	حواري
     IS_TRANS:	HwAry
        INDEX:	P24W7
      OFFSETS:	35-40
       TOKENS:	P24W10-P24W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HArap_1]
   UNSPLITVOC:	(HawAriy)
          POS:	NOUN
          VOC:	HawAriy
        GLOSS:	quarter/section/quarters/sections

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P24W8
      OFFSETS:	41-44
       TOKENS:	P24W11-P24W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	عاوز
     IS_TRANS:	EAwz
        INDEX:	P24W9
      OFFSETS:	45-49
       TOKENS:	P24W12-P24W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAwiz_1]
   UNSPLITVOC:	(EAwiz)
          POS:	ADJ.VN
          VOC:	EAwiz
        GLOSS:	wanting/needing

 INPUT STRING:	تعرف
     IS_TRANS:	tErf
        INDEX:	P24W10
      OFFSETS:	50-54
       TOKENS:	P24W13-P24W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(tiEoraf)
          POS:	IV2MS+IV
          VOC:	ti+Eoraf
        GLOSS:	you+know/be known

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P24W11
      OFFSETS:	55-58
       TOKENS:	P24W14-P24W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	وجمالها
     IS_TRANS:	wjmAlhA
        INDEX:	P24W12
      OFFSETS:	59-66
       TOKENS:	P24W15-P24W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamAl_1]
   UNSPLITVOC:	(wijamAlhA)
          POS:	CONJ+NOUN+POSS_PRON_3FS
          VOC:	wi+jamAl+hA
        GLOSS:	and+beauty+its/their/her

 INPUT STRING:	انزل
     IS_TRANS:	Anzl
        INDEX:	P24W13
      OFFSETS:	67-71
       TOKENS:	P24W18-P24W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nizil_1]
   UNSPLITVOC:	(Ainozil)
