 INPUT STRING:	يا
      OFFSETS:	11-15
       TOKENS:	P14W4-P14W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(Awmr)
          POS:	TYPO
          VOC:	Awmr
        GLOSS:	nogloss

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P14W5
      OFFSETS:	16-18
       TOKENS:	P14W5-P14W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	قيادات
     IS_TRANS:	qyAdAt
        INDEX:	P14W6
      OFFSETS:	19-25
       TOKENS:	P14W6-P14W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qiyAdap_1]
   UNSPLITVOC:	(qiyAdAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	qiyAd+At
        GLOSS:	leaders/commanders+[fem.pl.]

 INPUT STRING:	6
     IS_TRANS:	6
        INDEX:	P14W7
      OFFSETS:	26-27
       TOKENS:	P14W7-P14W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(6)
          POS:	NOUN_NUM
          VOC:	6
        GLOSS:	6

 INPUT STRING:	ابريل
     IS_TRANS:	Abryl
        INDEX:	P14W8
      OFFSETS:	28-33
       TOKENS:	P14W8-P14W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aboriyl_1]
   UNSPLITVOC:	(>aboriyl)
          POS:	NOUN
          VOC:	>aboriyl
        GLOSS:	April

 INPUT STRING:	ليكم
     IS_TRANS:	lykm
        INDEX:	P14W9
      OFFSETS:	34-38
       TOKENS:	P14W9-P14W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liykum)
          POS:	PREP+PRON_2P
          VOC:	li+kum
        GLOSS:	to+you

 INPUT STRING:	بعمل
     IS_TRANS:	bEml
        INDEX:	P14W10
      OFFSETS:	39-43
       TOKENS:	P14W11-P14W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(biEamal)
          POS:	PREP+NOUN
          VOC:	bi+Eamal
        GLOSS:	with/by+work/action

 INPUT STRING:	اى
     IS_TRANS:	AY
        INDEX:	P14W11
      OFFSETS:	44-46
       TOKENS:	P14W13-P14W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	شئ
     IS_TRANS:	$}
        INDEX:	P14W12
      OFFSETS:	47-49
       TOKENS:	P14W14-P14W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[$ayo'_1]
   UNSPLITVOC:	($a})
          POS:	NOUN
          VOC:	$a}
        GLOSS:	something/thing

 INPUT STRING:	لازم
     IS_TRANS:	lAzm
        INDEX:	P14W13
      OFFSETS:	50-54
       TOKENS:	P14W15-P14W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAzim_1]
   UNSPLITVOC:	(lAzim)
          POS:	ADJ
          VOC:	lAzim
        GLOSS:	necessary/required/needed

 INPUT STRING:	تصروا
     IS_TRANS:	tSrwA
        INDEX:	P14W14
      OFFSETS:	55-60
       TOKENS:	P14W16-P14W16
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(tSrwA)
          POS:	NO_FUNC
          VOC:	tSrwA
        GLOSS:	nogloss

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P14W15
      OFFSETS:	61-63
       TOKENS:	P14W17-P14W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	تكون
     IS_TRANS:	tkwn
        INDEX:	P14W16
      OFFSETS:	64-68
       TOKENS:	P14W18-P14W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(tikuwn)
          POS:	IV3FS+IV
          VOC:	ti+kuwn
        GLOSS:	it/they/she+be

 INPUT STRING:	هذه
     IS_TRANS:	h*h
        INDEX:	P14W17
      OFFSETS:	69-72
       TOKENS:	P14W19-P14W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[h`*A_1]
   UNSPLITVOC:	(h`*ihi)
          POS:	DEM_PRON_F
          VOC:	h`*ihi
        GLOSS:	this/these

 INPUT STRING:	القيادات
     IS_TRANS:	AlqyAdAt
        INDEX:	P14W18
      OFFSETS:	73-81
       TOKENS:	P14W20-P14W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qiyAdap_2]
   UNSPLITVOC:	(AlqiyAdAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+qiyAd+At
        GLOSS:	the+leaders/commanders+[fem.pl.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P14W19
      OFFSETS:	82-84
       TOKENS:	P14W21-P14W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	مقدمة
     IS_TRANS:	mqdmp
        INDEX:	P14W20
      OFFSETS:	85-90
       TOKENS:	P14W22-P14W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqad~imap_1]
   UNSPLITVOC:	(muqad~imap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	muqad~im+ap
        GLOSS:	preface/introduction/front part+[fem.sg.]

 INPUT STRING:	الصفوف
     IS_TRANS:	AlSfwf
        INDEX:	P14W21
      OFFSETS:	91-97
       TOKENS:	P14W23-P14W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Saf~_1]
   UNSPLITVOC:	(AlS~ufuwf)
          POS:	DET+NOUN
          VOC:	Al+Sufuwf
        GLOSS:	the+ranks/lines/rows/classes

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P14W22
      OFFSETS:	97-98
       TOKENS:	P14W24-P14W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	فأذا
     IS_TRANS:	f>*A
        INDEX:	P14W23
      OFFSETS:	99-103
       TOKENS:	P14W25-P14W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai*A_1]
   UNSPLITVOC:	(fa<i*A)
          POS:	CONJ+SUB_CONJ
          VOC:	fa+<i*A
        GLOSS:	so/and+if

 INPUT STRING:	رفضوا
     IS_TRANS:	rfDwA
        INDEX:	P14W24
      OFFSETS:	104-109
       TOKENS:	P14W27-P14W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rafaD_1]
   UNSPLITVOC:	(rafaDuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	rafaD+uwA
        GLOSS:	reject/refuse/be rejected/be refused+they

 INPUT STRING:	تحت
     IS_TRANS:	tHt
        INDEX:	P14W25
      OFFSETS:	110-113
       TOKENS:	P14W28-P14W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taHot_1]
   UNSPLITVOC:	(taHot)
          POS:	NOUN
          VOC:	taHot
        GLOSS:	under/beneath

 INPUT STRING:	اى
     IS_TRANS:	AY
        INDEX:	P14W26
      OFFSETS:	114-116
       TOKENS:	P14W29-P14W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	سبب
     IS_TRANS:	sbb
        INDEX:	P14W27
      OFFSETS:	117-120
       TOKENS:	P14W30-P14W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabab_1]
   UNSPLITVOC:	(sabab)
          POS:	NOUN
          VOC:	sabab
        GLOSS:	reason/cause/because of/due to

 INPUT STRING:	فاعلموا
     IS_TRANS:	fAElmwA
        INDEX:	P14W28
      OFFSETS:	121-128
       TOKENS:	P14W31-P14W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ealim_1]
   UNSPLITVOC:	(fa<iEolamuwA)
          POS:	CONNEC_PART+CV+CVSUFF_SUBJ:2P
          VOC:	fa+<iEolam+uwA
        GLOSS:	so/then+know/be aware+you

 INPUT STRING:	انهم
     IS_TRANS:	Anhm
        INDEX:	P14W29
      OFFSETS:	129-133
       TOKENS:	P14W33-P14W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uhum)
          POS:	SUB_CONJ+PRON_3P
          VOC:	<in~+hum
        GLOSS:	that+they

 INPUT STRING:	يرمونكم
     IS_TRANS:	yrmwnkm
        INDEX:	P14W30
      OFFSETS:	134-141
       TOKENS:	P14W35-P14W36
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ramaY-i_1]
   UNSPLITVOC:	(yaromuwnakum)
          POS:	IV3MP+IV+IVSUFF_SUBJ:3MP_MOOD:I+IVSUFF_DO:2MP
          VOC:	ya+rom+uwna+kum
        GLOSS:	they (people)+throw/fling/shoot+[masc.pl.]+you [masc.pl.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P14W31
      OFFSETS:	142-144
       TOKENS:	P14W37-P14W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الموت
     IS_TRANS:	Almwt
        INDEX:	P14W32
      OFFSETS:	145-150
       TOKENS:	P14W38-P14W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawt_1]
   UNSPLITVOC:	(Almawt)
          POS:	DET+NOUN
          VOC:	Al+mawt
        GLOSS:	the+death

 INPUT STRING:	ثم
     IS_TRANS:	vm
        INDEX:	P14W33
      OFFSETS:	151-153
       TOKENS:	P14W39-P14W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vum~a_1]
   UNSPLITVOC:	(vum~a)
          POS:	CONJ
          VOC:	vum~a
        GLOSS:	then, afterwards, next, moreover

 INPUT STRING:	يتاجروا
     IS_TRANS:	ytAjrwA
        INDEX:	P14W34
      OFFSETS:	154-161
       TOKENS:	P14W40-P14W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAjir_1]
   UNSPLITVOC:	(yitAjoruwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+tAjor+uwA
        GLOSS:	they+deal with/do business+we

 INPUT STRING:	بموتكم
     IS_TRANS:	bmwtkm
        INDEX:	P14W35
      OFFSETS:	162-168
       TOKENS:	P14W41-P14W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mawot_1]
   UNSPLITVOC:	(bimawotkum)
          POS:	PREP+NOUN+POSS_PRON_2P
          VOC:	bi+mawot+kum
        GLOSS:	with/by+death+your [masc.pl.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P14W36
      OFFSETS:	168-169
       TOKENS:	P14W44-P14W44
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وفى
     IS_TRANS:	wfY
        INDEX:	P14W37
      OFFSETS:	169-172
       TOKENS:	P14W45-P14W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(wafiy)
          POS:	CONJ+PREP
          VOC:	wa+fiy
        GLOSS:	and+in

 INPUT STRING:	اسوء
     IS_TRANS:	Asw'
        INDEX:	P14W38
      OFFSETS:	173-177
       TOKENS:	P14W47-P14W47
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aswa&_1]
   UNSPLITVOC:	(Aswa&)
          POS:	ADJ_COMP
          VOC:	Aswa&
        GLOSS:	worse/worst

 INPUT STRING:	الاحوال
     IS_TRANS:	AlAHwAl
        INDEX:	P14W39
      OFFSETS:	178-185
       TOKENS:	P14W48-P14W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(AlAHowAl)
          POS:	DET+NOUN
          VOC:	Al+AHowAl
        GLOSS:	the+situation/condition/case/situations/conditions/cases

 INPUT STRING:	اذا
     IS_TRANS:	A*A
        INDEX:	P14W40
      OFFSETS:	186-189
       TOKENS:	P14W49-P14W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai*A_1]
   UNSPLITVOC:	(<i*A)
          POS:	SUB_CONJ
          VOC:	<i*A
        GLOSS:	if

 INPUT STRING:	تم
     IS_TRANS:	tm
        INDEX:	P14W41
      OFFSETS:	190-192
       TOKENS:	P14W50-P14W50
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tam~_1]
   UNSPLITVOC:	(tam~)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	tam~+(null)
        GLOSS:	conclude/take place+he/it

 INPUT STRING:	القبض
     IS_TRANS:	AlqbD
        INDEX:	P14W42
      OFFSETS:	193-198
       TOKENS:	P14W51-P14W51
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaboD_1]
   UNSPLITVOC:	(AlqaboD)
          POS:	DET+NOUN
          VOC:	Al+qaboD
        GLOSS:	the+arrest/seizure

 INPUT STRING:	عليكم
     IS_TRANS:	Elykm
        INDEX:	P14W43
      OFFSETS:	199-204
       TOKENS:	P14W52-P14W53
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealaykum)
          POS:	PREP+PRON_2P
          VOC:	EalaY+kum
        GLOSS:	on/above+you

 INPUT STRING:	هيسفروا
     IS_TRANS:	hysfrwA
        INDEX:	P14W44
      OFFSETS:	205-212
       TOKENS:	P14W54-P14W55
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[saf~ar_1]
   UNSPLITVOC:	(Hayisaf~aruwA)
          POS:	FUT_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	Ha+yi+saf~ar+uwA
        GLOSS:	will+they+travel+we

 INPUT STRING:	يتعالحوا
     IS_TRANS:	ytEAlHwA
        INDEX:	P14W45
      OFFSETS:	213-221
       TOKENS:	P14W56-P14W56
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(ytEAlHwA)
          POS:	TYPO
          VOC:	ytEAlHwA
        GLOSS:	nogloss

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P14W46
      OFFSETS:	222-224
       TOKENS:	P14W57-P14W57
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	المانيا
     IS_TRANS:	AlmAnyA
        INDEX:	P14W47
      OFFSETS:	225-232
       TOKENS:	P14W58-P14W58
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>alomAniyA_1]
   UNSPLITVOC:	(>alomAniyA)
          POS:	NOUN_PROP
          VOC:	>alomAniyA
        GLOSS:	Germany

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P14W48
      OFFSETS:	232-233
       TOKENS:	P14W59-P14W59
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	واحدة
     IS_TRANS:	wAHdp
        INDEX:	P15W1
      OFFSETS:	52-57
       TOKENS:	P15W1-P15W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHodap_1]
   UNSPLITVOC:	(wAHodap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	wAHod+ap
        GLOSS:	one/person+[fem.sg.]

 INPUT STRING:	مصرية
     IS_TRANS:	mSryp
        INDEX:	P15W2
      OFFSETS:	58-63
       TOKENS:	P15W2-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(maSoriy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	maSoriy~+ap
        GLOSS:	Egyptian+[fem.sg.]

 INPUT STRING:	مشفقة
     IS_TRANS:	m$fqp
        INDEX:	P15W3
      OFFSETS:	64-69
       TOKENS:	P15W3-P15W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu$ofiq_1]
   UNSPLITVOC:	(mu$ofiqap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mu$ofiq+ap
        GLOSS:	compassionate/sympathetic+[fem.sg.]

 INPUT STRING:	عليكم
     IS_TRANS:	Elykm
        INDEX:	P15W4
      OFFSETS:	70-75
       TOKENS:	P15W4-P15W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealaykum)
          POS:	PREP+PRON_2P
          VOC:	EalaY+kum
        GLOSS:	on/above+you

 INPUT STRING:	توفيق
     IS_TRANS:	twfyq
        INDEX:	P16W1
      OFFSETS:	0-5
       TOKENS:	P16W1-P16W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tawfiyq_1]
   UNSPLITVOC:	(tawfiyq)
          POS:	NOUN_PROP
          VOC:	tawfiyq
        GLOSS:	Tawfiq

 INPUT STRING:	عكاشة
     IS_TRANS:	EkA$p
        INDEX:	P16W2
      OFFSETS:	6-11
       TOKENS:	P16W2-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EukA$ap_1]
   UNSPLITVOC:	(EukA$ap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	EukA$+ap
        GLOSS:	Okasha+[fem.sg.]

 INPUT STRING:	تانى
     IS_TRANS:	tAnY
        INDEX:	P16W3
      OFFSETS:	12-16
       TOKENS:	P16W3-P16W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAniy_1]
   UNSPLITVOC:	(tAniy)
          POS:	ADJ
          VOC:	tAniy
        GLOSS:	second

 INPUT STRING:	ارحمونا
     IS_TRANS:	ArHmwnA
        INDEX:	P17W1
      OFFSETS:	0-7
       TOKENS:	P17W1-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raHam_1]
   UNSPLITVOC:	(AiroHamuwnA)
          POS:	CV+CVSUFF_SUBJ:2P+CVSUFF_DO:1P
          VOC:	AiroHam+uwA+nA
        GLOSS:	be compassionate+they+us

 INPUT STRING:	بقا
     IS_TRANS:	bqA
        INDEX:	P17W2
      OFFSETS:	8-11
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baqA_1]
   UNSPLITVOC:	(baqA)
          POS:	ADJ_NUM
          VOC:	baqA
        GLOSS:	so

 INPUT STRING:	طب
     IS_TRANS:	Tb
        INDEX:	P18W1
      OFFSETS:	0-2
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tab_1]
   UNSPLITVOC:	(Tab)
          POS:	INTERJ
          VOC:	Tab
        GLOSS:	so

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P18W2
      OFFSETS:	3-5
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	راحش
     IS_TRANS:	rAH$
        INDEX:	P18W3
      OFFSETS:	6-10
       TOKENS:	P18W3-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(rAH$)
          POS:	PV+PVSUFF_SUBJ:3MS+NEG_PART
          VOC:	rAH+(null)+$
        GLOSS:	go+he/it+not

 INPUT STRING:	قدمهم
     IS_TRANS:	qdmhm
        INDEX:	P18W4
      OFFSETS:	11-16
       TOKENS:	P18W5-P18W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qud~am_1]
   UNSPLITVOC:	(qud~amhum)
          POS:	NOUN.VN+POSS_PRON_3P
          VOC:	qud~am+hum
        GLOSS:	in front of+them

 INPUT STRING:	لية
     IS_TRANS:	lyp
        INDEX:	P18W5
      OFFSETS:	17-20
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layoh_1]
   UNSPLITVOC:	(layoh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	للنائب
     IS_TRANS:	llnA}b
        INDEX:	P18W6
      OFFSETS:	21-27
       TOKENS:	P18W8-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nA}ib_1]
   UNSPLITVOC:	(liln~A}ib)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+nA}ib
        GLOSS:	for/to+the+deputy/delegate/vice-

 INPUT STRING:	العام
     IS_TRANS:	AlEAm
        INDEX:	P18W7
      OFFSETS:	28-33
       TOKENS:	P18W10-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAm_1]
   UNSPLITVOC:	(AlEAm)
          POS:	DET+ADJ
          VOC:	Al+EAm
        GLOSS:	the+general/common/public

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P19W1
      OFFSETS:	0-3
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P19W2
      OFFSETS:	4-6
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he/it

 INPUT STRING:	مالوش
     IS_TRANS:	mAlw$
        INDEX:	P19W3
      OFFSETS:	7-12
       TOKENS:	P19W3-P19W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mAluh$)
          POS:	NEG_PART+PREP+PRON_3MS+NEG_PART
          VOC:	mA+l+uh+$
        GLOSS:	not+to+him/it+not

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P19W4
      OFFSETS:	13-16
       TOKENS:	P19W7-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gayor_1]
   UNSPLITVOC:	(gayor)
          POS:	NOUN
          VOC:	gayor
        GLOSS:	not/other

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P19W5
      OFFSETS:	17-19
