 INPUT STRING:	هو
       TOKENS:	P18W13-P18W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	مرة
     IS_TRANS:	mrp
        INDEX:	P18W11
      OFFSETS:	65-68
       TOKENS:	P18W14-P18W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mar~ap_1]
   UNSPLITVOC:	(mar~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	mar~+ap
        GLOSS:	occasion/time/moment/occasions/times/moments+[fem.sg.]

 INPUT STRING:	ومعقوله
     IS_TRANS:	wmEqwlh
        INDEX:	P18W12
      OFFSETS:	69-76
       TOKENS:	P18W15-P18W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoquwl_1]
   UNSPLITVOC:	(wimaEoquwlap)
          POS:	CONJ+ADJ+NSUFF_FEM_SG
          VOC:	wi+maEoquwl+ap
        GLOSS:	and+plausible/logical/reasonable+[fem.sg.]

 INPUT STRING:	مات
     IS_TRANS:	mAt
        INDEX:	P18W13
      OFFSETS:	77-80
       TOKENS:	P18W17-P18W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(mAt)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	mAt+(null)
        GLOSS:	die/pass away+he/it

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W14
      OFFSETS:	81-82
       TOKENS:	P18W18-P18W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W15
      OFFSETS:	82-83
       TOKENS:	P18W19-P18W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W16
      OFFSETS:	83-84
       TOKENS:	P18W20-P18W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W17
      OFFSETS:	84-85
       TOKENS:	P18W21-P18W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W18
      OFFSETS:	85-86
       TOKENS:	P18W22-P18W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W19
      OFFSETS:	86-87
       TOKENS:	P18W23-P18W23
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W20
      OFFSETS:	87-88
       TOKENS:	P18W24-P18W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W21
      OFFSETS:	88-89
       TOKENS:	P18W25-P18W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W22
      OFFSETS:	89-90
       TOKENS:	P18W26-P18W26
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W23
      OFFSETS:	90-91
       TOKENS:	P18W27-P18W27
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W24
      OFFSETS:	91-92
       TOKENS:	P18W28-P18W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W25
      OFFSETS:	92-93
       TOKENS:	P18W29-P18W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W26
      OFFSETS:	93-94
       TOKENS:	P18W30-P18W30
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W27
      OFFSETS:	94-95
       TOKENS:	P18W31-P18W31
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W28
      OFFSETS:	95-96
       TOKENS:	P18W32-P18W32
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W29
      OFFSETS:	96-97
       TOKENS:	P18W33-P18W33
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W30
      OFFSETS:	97-98
       TOKENS:	P18W34-P18W34
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W31
      OFFSETS:	98-99
       TOKENS:	P18W35-P18W35
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W32
      OFFSETS:	99-100
       TOKENS:	P18W36-P18W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W33
      OFFSETS:	100-101
       TOKENS:	P18W37-P18W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W34
      OFFSETS:	101-102
       TOKENS:	P18W38-P18W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W35
      OFFSETS:	102-103
       TOKENS:	P18W39-P18W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W36
      OFFSETS:	103-104
       TOKENS:	P18W40-P18W40
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W37
      OFFSETS:	104-105
       TOKENS:	P18W41-P18W41
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W38
      OFFSETS:	105-106
       TOKENS:	P18W42-P18W42
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W39
      OFFSETS:	106-107
       TOKENS:	P18W43-P18W43
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P18W40
      OFFSETS:	107-108
       TOKENS:	P18W44-P18W44
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	دول
     IS_TRANS:	dwl
        INDEX:	P19W1
      OFFSETS:	0-3
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawol_1]
   UNSPLITVOC:	(dawol)
          POS:	DEM_PRON_P
          VOC:	dawol
        GLOSS:	those/these

 INPUT STRING:	كانوا
     IS_TRANS:	kAnwA
        INDEX:	P19W2
      OFFSETS:	4-9
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAnuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	kAn+uwA
        GLOSS:	be+they

 INPUT STRING:	لسه
     IS_TRANS:	lsh
        INDEX:	P19W3
      OFFSETS:	10-13
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lis~ah_1]
   UNSPLITVOC:	(lis~ah)
          POS:	ADV
          VOC:	lis~ah
        GLOSS:	still

 INPUT STRING:	بيحكوا
     IS_TRANS:	byHkwA
        INDEX:	P19W4
      OFFSETS:	14-20
       TOKENS:	P19W4-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HakaY_1]
   UNSPLITVOC:	(biyiHokuwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+Hok+uwA
        GLOSS:	[present-tense]+they+relate/report/tell/be related/be reported/be told+they[verb]

 INPUT STRING:	عنه
     IS_TRANS:	Enh
        INDEX:	P19W5
      OFFSETS:	21-24
       TOKENS:	P19W6-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean~uh)
          POS:	PREP+PRON_3MS
          VOC:	Ean~+uh
        GLOSS:	(away) from, off, about, on, over+it/he

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P19W6
      OFFSETS:	25-27
       TOKENS:	P19W8-P19W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	اسبوع
     IS_TRANS:	AsbwE
        INDEX:	P19W7
      OFFSETS:	28-33
       TOKENS:	P19W9-P19W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AusobuwE_1]
   UNSPLITVOC:	(AusobuwE)
          POS:	NOUN
          VOC:	AusobuwE
        GLOSS:	week

 INPUT STRING:	بالظبط
     IS_TRANS:	bAlZbT
        INDEX:	P19W8
      OFFSETS:	34-40
       TOKENS:	P19W10-P19W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ZaboT_1]
   UNSPLITVOC:	(biAlZ~aboT)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+ZaboT
        GLOSS:	with/by+the+exact

 INPUT STRING:	لاحول
     IS_TRANS:	lAHwl
        INDEX:	P20W1
      OFFSETS:	0-5
       TOKENS:	P20W1-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hawl_1]
   UNSPLITVOC:	(lAHawl)
          POS:	NEG_PART+NOUN
          VOC:	lA+Hawl
        GLOSS:	no/neither+power

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P20W2
      OFFSETS:	6-9
       TOKENS:	P20W3-P20W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not/nor

 INPUT STRING:	قوة
     IS_TRANS:	qwp
        INDEX:	P20W3
      OFFSETS:	10-13
       TOKENS:	P20W5-P20W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[quw~ap_1]
   UNSPLITVOC:	(quw~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	quw~+ap
        GLOSS:	power/strength/force/violence/armed forces/power/forces+[fem.sg.]

 INPUT STRING:	الا
     IS_TRANS:	AlA
        INDEX:	P20W4
      OFFSETS:	14-17
       TOKENS:	P20W6-P20W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	RESTRIC_PART
          VOC:	<il~A
        GLOSS:	only

 INPUT STRING:	بالله
     IS_TRANS:	bAllh
        INDEX:	P20W5
      OFFSETS:	18-23
       TOKENS:	P20W7-P20W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(biAll~ah)
          POS:	PREP+NOUN_PROP
          VOC:	bi+All~ah
        GLOSS:	with/by+Allah/God

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P20W6
      OFFSETS:	24-28
       TOKENS:	P20W9-P20W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	يرحمه
     IS_TRANS:	yrHmh
        INDEX:	P20W7
      OFFSETS:	29-34
       TOKENS:	P20W10-P20W10
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(yrHmh)
          POS:	NO_FUNC
          VOC:	yrHmh
        GLOSS:	nogloss

 INPUT STRING:	ويسكنه
     IS_TRANS:	wysknh
        INDEX:	P20W8
      OFFSETS:	35-41
       TOKENS:	P20W11-P20W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>askan_1]
   UNSPLITVOC:	(wayusokinuh)
          POS:	CONJ+IV3MS+IV+IVSUFF_DO:3MS
          VOC:	wa+yu+sokin+uh
        GLOSS:	and+he+house+him

 INPUT STRING:	فسيح
     IS_TRANS:	fsyH
        INDEX:	P20W9
      OFFSETS:	42-46
       TOKENS:	P20W14-P20W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fasiyH_1]
   UNSPLITVOC:	(fasiyH)
          POS:	ADJ
          VOC:	fasiyH
        GLOSS:	wide/ample/roomy

 INPUT STRING:	جناته
     IS_TRANS:	jnAth
        INDEX:	P20W10
      OFFSETS:	47-52
       TOKENS:	P20W15-P20W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jan~ap_1]
   UNSPLITVOC:	(jan~Atuh)
          POS:	NOUN+NSUFF_FEM_PL+POSS_PRON_3MS
          VOC:	jan~+At+uh
        GLOSS:	paradise/garden+[fem.pl.]+its/his

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P20W11
      OFFSETS:	53-55
       TOKENS:	P20W17-P20W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he

 INPUT STRING:	واخوه
     IS_TRANS:	wAxwh
        INDEX:	P20W12
      OFFSETS:	56-61
       TOKENS:	P20W18-P20W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ax~_1]
   UNSPLITVOC:	(wi>axuwh)
          POS:	SUB_CONJ+NOUN+POSS_PRON_3MS
          VOC:	wi+>axuw+uh
        GLOSS:	while+brother+his/its

 INPUT STRING:	وكل
     IS_TRANS:	wkl
        INDEX:	P20W13
      OFFSETS:	62-65
       TOKENS:	P20W21-P20W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~)
          POS:	CONJ+NOUN_QUANT
          VOC:	wi+kul~
        GLOSS:	and+all/every/entire/whole

 INPUT STRING:	الشهداء
     IS_TRANS:	Al$hdA'
        INDEX:	P20W14
      OFFSETS:	66-73
       TOKENS:	P20W23-P20W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahiyd_1]
   UNSPLITVOC:	(Al$~uhadA')
          POS:	DET+NOUN
          VOC:	Al+$uhadA'
        GLOSS:	the+martyrs

 INPUT STRING:	وكل
     IS_TRANS:	wkl
        INDEX:	P20W15
      OFFSETS:	74-77
       TOKENS:	P20W24-P20W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~)
          POS:	CONJ+NOUN_QUANT
          VOC:	wi+kul~
        GLOSS:	and+all/every/entire/whole

 INPUT STRING:	الاموات
     IS_TRANS:	AlAmwAt
        INDEX:	P20W16
      OFFSETS:	78-85
       TOKENS:	P20W26-P20W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[may~it_1]
   UNSPLITVOC:	(Al>amowAt)
          POS:	DET+NOUN
          VOC:	Al+>amowAt
        GLOSS:	the+dead/lifeless

 INPUT STRING:	ياااااااااااااارب
     IS_TRANS:	yAAAAAAAAAAAAAArb
        INDEX:	P20W17
      OFFSETS:	86-103
       TOKENS:	P20W27-P20W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(yArab~)
          POS:	VOC_PART+NOUN
          VOC:	yA+rab~
        GLOSS:	Oh+God

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P21W1
      OFFSETS:	0-2
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he

 INPUT STRING:	المنتدي
     IS_TRANS:	Almntdy
        INDEX:	P21W2
      OFFSETS:	3-10
       TOKENS:	P21W2-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[munotadaY_1]
   UNSPLITVOC:	(AlmunotadaY)
          POS:	DET+NOUN
          VOC:	Al+munotadaY
        GLOSS:	the+conference/fair/assembly

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P21W3
      OFFSETS:	11-14
       TOKENS:	P21W3-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+it

 INPUT STRING:	ناس
     IS_TRANS:	nAs
        INDEX:	P21W4
      OFFSETS:	15-18
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(nAs)
          POS:	NOUN
          VOC:	nAs
        GLOSS:	people

 INPUT STRING:	بتقييم
     IS_TRANS:	btqyym
        INDEX:	P21W5
      OFFSETS:	19-25
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(btqyym)
          POS:	NO_FUNC
          VOC:	btqyym
        GLOSS:	nogloss

 INPUT STRING:	تقييم
     IS_TRANS:	tqyym
        INDEX:	P21W6
      OFFSETS:	26-31
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taqoyiym_1]
   UNSPLITVOC:	(taqoyiym)
          POS:	NOUN
          VOC:	taqoyiym
        GLOSS:	evaluation/assessment/rating

 INPUT STRING:	سيء
     IS_TRANS:	sy'
        INDEX:	P21W7
      OFFSETS:	32-35
       TOKENS:	P21W8-P21W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[say~i}_1]
   UNSPLITVOC:	(say~i})
          POS:	ADJ
          VOC:	say~i}
        GLOSS:	bad/worse

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P21W8
      OFFSETS:	36-39
       TOKENS:	P21W9-P21W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layoh_1]
   UNSPLITVOC:	(layoh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P21W9
      OFFSETS:	39-40
       TOKENS:	P21W10-P21W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P21W10
      OFFSETS:	40-41
       TOKENS:	P21W11-P21W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P22W1
      OFFSETS:	0-3
       TOKENS:	P22W1-P22W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P22W2
      OFFSETS:	4-6
       TOKENS:	P22W2-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he

 INPUT STRING:	انتوا
     IS_TRANS:	AntwA
        INDEX:	P22W3
      OFFSETS:	7-12
       TOKENS:	P22W3-P22W3
