 INPUT STRING:	لا
 INPUT STRING:	الغي
     IS_TRANS:	Algy
        INDEX:	P3W7
      OFFSETS:	29-33
       TOKENS:	P3W10-P3W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[laqaY_1]
   UNSPLITVOC:	(Ailogiy)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	Ailogiy+(null)
        GLOSS:	cancel/abrogate/terminate+you [masc.sg.] [verb]

 INPUT STRING:	انجزات
     IS_TRANS:	AnjzAt
        INDEX:	P3W8
      OFFSETS:	34-40
       TOKENS:	P3W11-P3W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(AnjzAt)
          POS:	TYPO
          VOC:	AnjzAt
        GLOSS:	nogloss

 INPUT STRING:	مبارك
     IS_TRANS:	mbArk
        INDEX:	P3W9
      OFFSETS:	41-46
       TOKENS:	P3W12-P3W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mubArak_1]
   UNSPLITVOC:	(mubArak)
          POS:	NOUN_PROP
          VOC:	mubArak
        GLOSS:	Mubarak

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P3W10
      OFFSETS:	47-49
       TOKENS:	P3W13-P3W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	حياتك
     IS_TRANS:	HyAtk
        INDEX:	P3W11
      OFFSETS:	50-55
       TOKENS:	P3W14-P3W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HayAp_1]
   UNSPLITVOC:	(HayAtak)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	HayA+ap+ak
        GLOSS:	lifetime+[fem.sg.]+your

 INPUT STRING:	وعيش
     IS_TRANS:	wEy$
        INDEX:	P3W12
      OFFSETS:	56-60
       TOKENS:	P3W16-P3W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EA$_1]
   UNSPLITVOC:	(wiEiy$)
          POS:	CONJ+CV+CVSUFF_SUBJ:2MS
          VOC:	wi+Eiy$+(null)
        GLOSS:	and+live/experience/long live!+you [masc.sg.] [verb]

 INPUT STRING:	عيشه
     IS_TRANS:	Ey$h
        INDEX:	P3W13
      OFFSETS:	61-65
       TOKENS:	P3W18-P3W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eiy$ap_1]
   UNSPLITVOC:	(Eiy$ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Eiy$+ap
        GLOSS:	living/life style+[fem.sg.]

 INPUT STRING:	اهلك
     IS_TRANS:	Ahlk
        INDEX:	P3W14
      OFFSETS:	66-70
       TOKENS:	P3W19-P3W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>aholak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	>ahol+ak
        GLOSS:	family/people+your

 INPUT STRING:	يعني
     IS_TRANS:	yEny
        INDEX:	P3W15
      OFFSETS:	71-75
       TOKENS:	P3W21-P3W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean/signify/concern

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P3W16
      OFFSETS:	76-77
       TOKENS:	P3W22-P3W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	1
     IS_TRANS:	1
        INDEX:	P4W1
      OFFSETS:	0-1
       TOKENS:	P4W1-P4W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(1)
          POS:	ADJ_NUM
          VOC:	1
        GLOSS:	1

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P4W2
      OFFSETS:	1-2
       TOKENS:	P4W2-P4W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	ارمي
     IS_TRANS:	Army
        INDEX:	P4W3
      OFFSETS:	3-7
       TOKENS:	P4W3-P4W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ramaY_1]
   UNSPLITVOC:	(Airomiy)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	Airomiy+(null)
        GLOSS:	throw/fling/shoot+you [masc.sg.] [verb]

 INPUT STRING:	الموبايل
     IS_TRANS:	AlmwbAyl
        INDEX:	P4W4
      OFFSETS:	8-16
       TOKENS:	P4W4-P4W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(AlmwbAyl)
          POS:	FOREIGN
          VOC:	AlmwbAyl
        GLOSS:	nogloss

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P4W5
      OFFSETS:	17-19
       TOKENS:	P4W5-P4W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	احرقه
     IS_TRANS:	AHrqh
        INDEX:	P4W6
      OFFSETS:	20-25
       TOKENS:	P4W6-P4W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Haraq_1]
   UNSPLITVOC:	(AiHoraquh)
          POS:	CV+CVSUFF_SUBJ:2MS+CVSUFF_DO:3MS
          VOC:	AiHoraq+(null)+uh
        GLOSS:	burn/kindle+you [masc.sg.] [verb]+it/him

 INPUT STRING:	2
     IS_TRANS:	2
        INDEX:	P5W1
      OFFSETS:	0-1
       TOKENS:	P5W1-P5W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(2)
          POS:	ADJ_NUM
          VOC:	2
        GLOSS:	2

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P5W2
      OFFSETS:	1-2
       TOKENS:	P5W2-P5W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	nogloss

 INPUT STRING:	ارمي
     IS_TRANS:	Army
        INDEX:	P5W3
      OFFSETS:	3-7
       TOKENS:	P5W3-P5W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ramaY_1]
   UNSPLITVOC:	(Airomiy)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	Airomiy+(null)
        GLOSS:	throw/fling/shoot+you [masc.sg.] [verb]

 INPUT STRING:	الدش
     IS_TRANS:	Ald$
        INDEX:	P5W4
      OFFSETS:	8-12
       TOKENS:	P5W4-P5W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[di$~_1]
   UNSPLITVOC:	(Ald~i$~)
          POS:	DET+NOUN
          VOC:	Al+di$~
        GLOSS:	the+satellite

 INPUT STRING:	واشتري
     IS_TRANS:	wA$try
        INDEX:	P5W5
      OFFSETS:	13-19
       TOKENS:	P5W5-P5W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai$otaraY_1]
   UNSPLITVOC:	(wiAi$otiriy)
          POS:	CONJ+CV+CVSUFF_SUBJ:2MS
          VOC:	wi+Ai$otiriy+(null)
        GLOSS:	and+buy+you [masc.sg.] [verb]

 INPUT STRING:	اريال
     IS_TRANS:	AryAl
        INDEX:	P5W6
      OFFSETS:	20-25
       TOKENS:	P5W7-P5W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iroyAl_1]
   UNSPLITVOC:	(<iroyAl)
          POS:	NOUN
          VOC:	<iroyAl
        GLOSS:	antenna

 INPUT STRING:	وخليك
     IS_TRANS:	wxlyk
        INDEX:	P5W7
      OFFSETS:	26-31
       TOKENS:	P5W8-P5W8
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wxlyk)
          POS:	NO_FUNC
          VOC:	wxlyk
        GLOSS:	nogloss

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P5W8
      OFFSETS:	32-34
       TOKENS:	P5W9-P5W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	القناة
     IS_TRANS:	AlqnAp
        INDEX:	P5W9
      OFFSETS:	35-41
       TOKENS:	P5W10-P5W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qanAp_1]
   UNSPLITVOC:	(AlqanAp)
          POS:	DET+NOUN
          VOC:	Al+qanAp
        GLOSS:	the+channel

 INPUT STRING:	الاولي
     IS_TRANS:	AlAwly
        INDEX:	P5W10
      OFFSETS:	42-48
       TOKENS:	P5W11-P5W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Al>aw~al_1]
   UNSPLITVOC:	(Al>uwlaY)
          POS:	DET+ADJ_NUM
          VOC:	Al+>uwlaY
        GLOSS:	the+first

 INPUT STRING:	والتانية
     IS_TRANS:	wAltAnyp
        INDEX:	P5W11
      OFFSETS:	49-57
       TOKENS:	P5W12-P5W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AlvAniy_1]
   UNSPLITVOC:	(wiAltAnoyap)
          POS:	CONJ+DET+ADJ_NUM+NSUFF_FEM_SG
          VOC:	wi+Al+vAnoy+ap
        GLOSS:	and+the+second/next/other+[fem.sg.]

 INPUT STRING:	3
     IS_TRANS:	3
        INDEX:	P6W1
      OFFSETS:	0-1
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(3)
          POS:	ADJ_NUM
          VOC:	3
        GLOSS:	3

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P6W2
      OFFSETS:	1-2
       TOKENS:	P6W2-P6W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	nogloss

 INPUT STRING:	بلاش
     IS_TRANS:	blA$
        INDEX:	P6W3
      OFFSETS:	2-6
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balA$_1]
   UNSPLITVOC:	(balA$)
          POS:	NEG_PART
          VOC:	balA$
        GLOSS:	no/not/non-/except for/except/rhetorical question/do not/is

 INPUT STRING:	تركب
     IS_TRANS:	trkb
        INDEX:	P6W4
      OFFSETS:	7-11
       TOKENS:	P6W4-P6W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rikib_1]
   UNSPLITVOC:	(tirokab)
          POS:	IV2MS+IV
          VOC:	ti+rokab
        GLOSS:	you [masc.sg.]+get on/board/ride/climb

 INPUT STRING:	مترو
     IS_TRANS:	mtrw
        INDEX:	P6W5
      OFFSETS:	12-16
       TOKENS:	P6W5-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mitoruw_1]
   UNSPLITVOC:	(mitoruw)
          POS:	NOUN
          VOC:	mitoruw
        GLOSS:	metro/subway

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P6W6
      OFFSETS:	17-20
       TOKENS:	P6W6-P6W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	تركب
     IS_TRANS:	trkb
        INDEX:	P6W7
      OFFSETS:	21-25
       TOKENS:	P6W8-P6W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rikib_1]
   UNSPLITVOC:	(tirokab)
          POS:	IV2MS+IV
          VOC:	ti+rokab
        GLOSS:	you [masc.sg.]+get on/board/ride/climb

 INPUT STRING:	اتوبيسات
     IS_TRANS:	AtwbysAt
        INDEX:	P6W8
      OFFSETS:	26-34
       TOKENS:	P6W9-P6W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Autuwbiys_1]
   UNSPLITVOC:	(AutuwbiysAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	Autuwbiys+At
        GLOSS:	bus+[fem.pl.]

 INPUT STRING:	سي
     IS_TRANS:	sy
        INDEX:	P6W9
      OFFSETS:	35-37
       TOKENS:	P6W10-P6W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[siy_1]
   UNSPLITVOC:	(siy)
          POS:	ABBREV
          VOC:	siy
        GLOSS:	C.

 INPUT STRING:	تي
     IS_TRANS:	ty
        INDEX:	P6W10
      OFFSETS:	38-40
       TOKENS:	P6W11-P6W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tiy_1]
   UNSPLITVOC:	(tiy)
          POS:	ABBREV
          VOC:	tiy
        GLOSS:	T.

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P6W11
      OFFSETS:	41-44
       TOKENS:	P6W12-P6W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	ABBREV
          VOC:	>ay
        GLOSS:	A.

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P6W12
      OFFSETS:	45-48
       TOKENS:	P6W13-P6W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	غيره
     IS_TRANS:	gyrh
        INDEX:	P6W13
      OFFSETS:	49-53
       TOKENS:	P6W15-P6W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[giyr_1]
   UNSPLITVOC:	(giyruh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	giyr+uh
        GLOSS:	not/other+his/its

 INPUT STRING:	اخرك
     IS_TRANS:	Axrk
        INDEX:	P6W14
      OFFSETS:	54-58
       TOKENS:	P6W17-P6W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[|xir_1]
   UNSPLITVOC:	(|xorak)
          POS:	ADJ_COMP+POSS_PRON_2MS
          VOC:	|xor+ak
        GLOSS:	last/end+your [masc.sg.]

 INPUT STRING:	الترماي
     IS_TRANS:	AltrmAy
        INDEX:	P6W15
      OFFSETS:	59-66
       TOKENS:	P6W19-P6W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[turum~Ay_1]
   UNSPLITVOC:	(Alt~urum~Ay)
          POS:	DET+NOUN
          VOC:	Al+turum~Ay
        GLOSS:	the+tram

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P6W16
      OFFSETS:	67-70
       TOKENS:	P6W20-P6W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	قول
     IS_TRANS:	qwl
        INDEX:	P6W17
      OFFSETS:	71-74
       TOKENS:	P6W21-P6W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(quwl)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	quwl+(null)
        GLOSS:	say+you [masc.sg.] [verb]

 INPUT STRING:	للثورة
     IS_TRANS:	llvwrp
        INDEX:	P6W18
      OFFSETS:	75-81
       TOKENS:	P6W22-P6W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vawrap_1]
   UNSPLITVOC:	(lilv~awrap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	li+Al+vawr+ap
        GLOSS:	for/to+the+revolution/uprising+[fem.sg.]

 INPUT STRING:	ترجعلك
     IS_TRANS:	trjElk
        INDEX:	P6W19
      OFFSETS:	82-88
       TOKENS:	P6W24-P6W24
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(trjElk)
          POS:	NO_FUNC
          VOC:	trjElk
        GLOSS:	nogloss

 INPUT STRING:	الاتوبيس
     IS_TRANS:	AlAtwbys
        INDEX:	P6W20
      OFFSETS:	89-97
       TOKENS:	P6W25-P6W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>utuwbiys_1]
   UNSPLITVOC:	(Al>utuwbiys)
          POS:	DET+NOUN
          VOC:	Al+>utuwbiys
        GLOSS:	the+bus

 INPUT STRING:	الاحمر
     IS_TRANS:	AlAHmr
        INDEX:	P6W21
      OFFSETS:	98-104
       TOKENS:	P6W26-P6W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aHomar_1]
   UNSPLITVOC:	(Al>aHomar)
          POS:	DET+ADJ
          VOC:	Al+>aHomar
        GLOSS:	the+red

 INPUT STRING:	تاني
     IS_TRANS:	tAny
        INDEX:	P6W22
      OFFSETS:	105-109
       TOKENS:	P6W27-P6W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(tAniy)
          POS:	ADJ_NUM
          VOC:	vAniy
        GLOSS:	second/next/other/again

 INPUT STRING:	4
     IS_TRANS:	4
        INDEX:	P7W1
      OFFSETS:	0-1
       TOKENS:	P7W1-P7W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(4)
          POS:	ADJ_NUM
          VOC:	4
        GLOSS:	4

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P7W2
      OFFSETS:	1-2
       TOKENS:	P7W2-P7W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	nogloss

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P7W3
      OFFSETS:	3-5
       TOKENS:	P7W3-P7W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	تعبت
     IS_TRANS:	tEbt
        INDEX:	P7W4
      OFFSETS:	6-10
       TOKENS:	P7W4-P7W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tiEib_1]
   UNSPLITVOC:	(tiEibt)
          POS:	PV+PVSUFF_SUBJ:2MS
          VOC:	tiEib+t
        GLOSS:	be tired/work hard+you [masc.sg.] [verb]

 INPUT STRING:	ورحت
     IS_TRANS:	wrHt
        INDEX:	P7W5
      OFFSETS:	11-15
       TOKENS:	P7W5-P7W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(wiruHt)
          POS:	CONJ+PV+PVSUFF_SUBJ:2MS
          VOC:	wi+ruH+t
        GLOSS:	and+go+you [masc.sg.]

 INPUT STRING:	مستشفي
     IS_TRANS:	mst$fy
        INDEX:	P7W6
      OFFSETS:	16-22
       TOKENS:	P7W7-P7W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musota$ofaY_1]
   UNSPLITVOC:	(musota$ofaY)
          POS:	NOUN
          VOC:	musota$ofaY
        GLOSS:	hospital

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P7W7
      OFFSETS:	23-25
       TOKENS:	P7W8-P7W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(<in)
          POS:	SUB_CONJ
          VOC:	<in
        GLOSS:	Although,even if, despite, in spite of the fact that, verily, truly

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P7W8
      OFFSETS:	26-29
       TOKENS:	P7W9-P7W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it [verb]

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P7W9
      OFFSETS:	30-34
       TOKENS:	P7W10-P7W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	God

 INPUT STRING:	مترحوش
     IS_TRANS:	mtrHw$
        INDEX:	P7W10
      OFFSETS:	35-41
       TOKENS:	P7W11-P7W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(mtrHw$)
          POS:	TYPO
          VOC:	mtrHw$
        GLOSS:	nogloss

 INPUT STRING:	مستشفي
     IS_TRANS:	mst$fy
        INDEX:	P7W11
      OFFSETS:	42-48
       TOKENS:	P7W12-P7W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musota$ofaY_1]
   UNSPLITVOC:	(musota$ofaY)
          POS:	NOUN
          VOC:	musota$ofaY
        GLOSS:	hospital

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P7W12
      OFFSETS:	49-52
       TOKENS:	P7W13-P7W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	مركز
     IS_TRANS:	mrkz
        INDEX:	P7W13
      OFFSETS:	53-57
       TOKENS:	P7W15-P7W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[marokaz_1]
   UNSPLITVOC:	(marokaz)
          POS:	NOUN
          VOC:	marokaz
        GLOSS:	center/station

 INPUT STRING:	اتبني
     IS_TRANS:	Atbny
        INDEX:	P7W14
      OFFSETS:	58-63
       TOKENS:	P7W16-P7W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[banaY_1]
   UNSPLITVOC:	(AitobanaY)
          POS:	PV_PASS+PVSUFF_SUBJ:3MS
          VOC:	AitobanaY+(null)
        GLOSS:	be built/be erected+he/it [verb]

 INPUT STRING:	فعهده
     IS_TRANS:	fEhdh
        INDEX:	P7W15
      OFFSETS:	64-69
       TOKENS:	P7W17-P7W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eahod_1]
   UNSPLITVOC:	(fi_Eahoduh)
          POS:	PREP+NOUN+POSS_PRON_3MS
          VOC:	fiy+Eahod+uh
        GLOSS:	in+age/period+his/its

 INPUT STRING:	5
     IS_TRANS:	5
        INDEX:	P8W1
      OFFSETS:	0-1
       TOKENS:	P8W1-P8W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(5)
          POS:	ADJ_NUM
          VOC:	5
        GLOSS:	5

 INPUT STRING:	-
     IS_TRANS:	-
