 INPUT STRING:	ده
        GLOSS:	for/to+period of time/interval+[fem.sg.]

 INPUT STRING:	سنه
     IS_TRANS:	snh
        INDEX:	P22W5
      OFFSETS:	18-21
       TOKENS:	P22W7-P22W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(sanap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	san+ap
        GLOSS:	year+[fem.sg.]

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P22W6
      OFFSETS:	22-25
       TOKENS:	P22W8-P22W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[kidA_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	like that

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P22W7
      OFFSETS:	26-29
       TOKENS:	P22W9-P22W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P22W8
      OFFSETS:	30-34
       TOKENS:	P22W10-P22W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing+[fem.sg.]

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P23W1
      OFFSETS:	0-2
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P23W2
      OFFSETS:	3-5
       TOKENS:	P23W2-P23W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that, whether

 INPUT STRING:	اشوف
     IS_TRANS:	A$wf
        INDEX:	P23W3
      OFFSETS:	6-10
       TOKENS:	P23W3-P23W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	(Aa$uwf)
          POS:	IV1S+IV
          VOC:	Aa+$uwf
        GLOSS:	I+look

 INPUT STRING:	خلقته
     IS_TRANS:	xlqth
        INDEX:	P23W4
      OFFSETS:	11-16
       TOKENS:	P23W4-P23W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xiloqap_1]
   UNSPLITVOC:	(xiloqituh)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3MS
          VOC:	xiloq+ap+uh
        GLOSS:	nature/disposition+[fem.sg.]+his/its

 INPUT STRING:	ضغطى
     IS_TRANS:	DgTY
        INDEX:	P23W5
      OFFSETS:	17-21
       TOKENS:	P23W6-P23W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DagoT_1]
   UNSPLITVOC:	(DagoTiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	DagoT+iy
        GLOSS:	pressure/stress/voltage/pressures/stresses+my

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P23W6
      OFFSETS:	22-25
       TOKENS:	P23W8-P23W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	بيعلى
     IS_TRANS:	byElY
        INDEX:	P23W7
      OFFSETS:	26-31
       TOKENS:	P23W9-P23W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eiliy_1]
   UNSPLITVOC:	(biyiEolaY)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+EolaY
        GLOSS:	[present-tense]+he/it+be raised

 INPUT STRING:	هوا
     IS_TRANS:	hwA
        INDEX:	P24W1
      OFFSETS:	0-3
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he/it

 INPUT STRING:	والتانى
     IS_TRANS:	wAltAnY
        INDEX:	P24W2
      OFFSETS:	4-11
       TOKENS:	P24W2-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(wiAlvAniy)
          POS:	CONJ+DET+ADJ_NUM
          VOC:	wi+Al+vAniy
        GLOSS:	and+the+second/next

 INPUT STRING:	ابو
     IS_TRANS:	Abw
        INDEX:	P24W3
      OFFSETS:	12-15
       TOKENS:	P24W4-P24W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abuw_1]
   UNSPLITVOC:	(>abuw)
          POS:	NOUN_PROP
          VOC:	>abuw
        GLOSS:	Abu

 INPUT STRING:	الغيط
     IS_TRANS:	AlgyT
        INDEX:	P24W4
      OFFSETS:	16-21
       TOKENS:	P24W5-P24W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[giyT_1]
   UNSPLITVOC:	(AlgiyT)
          POS:	NOUN_PROP
          VOC:	AlgiyT
        GLOSS:	Ghit

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P24W5
      OFFSETS:	22-24
       TOKENS:	P24W6-P24W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	اظرف
     IS_TRANS:	AZrf
        INDEX:	P25W1
      OFFSETS:	0-4
       TOKENS:	P25W1-P25W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aZoraf_1]
   UNSPLITVOC:	(>aZoraf)
          POS:	ADJ_COMP
          VOC:	>aZoraf
        GLOSS:	more/most elegant/wittier/wittiest

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P25W2
      OFFSETS:	5-9
       TOKENS:	P25W2-P25W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing+[fem.sg.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P25W3
      OFFSETS:	10-12
       TOKENS:	P25W3-P25W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	القمه
     IS_TRANS:	Alqmh
        INDEX:	P25W4
      OFFSETS:	13-18
       TOKENS:	P25W4-P25W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qim~ap_1]
   UNSPLITVOC:	(Alqim~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+qim~+ap
        GLOSS:	the+summit+[fem.sg.]

 INPUT STRING:	دى
     IS_TRANS:	dY
        INDEX:	P25W5
      OFFSETS:	19-21
       TOKENS:	P25W5-P25W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON
          VOC:	diy
        GLOSS:	this/these

 INPUT STRING:	تبرع
     IS_TRANS:	tbrE
        INDEX:	P25W6
      OFFSETS:	22-26
       TOKENS:	P25W6-P25W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tabar~uE_1]
   UNSPLITVOC:	(tabar~uE)
          POS:	NOUN.VN
          VOC:	tabar~uE
        GLOSS:	donation/contribution

 INPUT STRING:	الرياض
     IS_TRANS:	AlryAD
        INDEX:	P25W7
      OFFSETS:	27-33
       TOKENS:	P25W7-P25W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[riyAD_1]
   UNSPLITVOC:	(Alr~iyAD)
          POS:	DET+NOUN_PROP
          VOC:	Al+riyAD
        GLOSS:	the+Riyadh

 INPUT STRING:	بمليار
     IS_TRANS:	bmlyAr
        INDEX:	P25W8
      OFFSETS:	34-40
       TOKENS:	P25W8-P25W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[miloyAr_1]
   UNSPLITVOC:	(bimiloyAr)
          POS:	PREP+NOUN_NUM
          VOC:	bi+miloyAr
        GLOSS:	with/by+billion

 INPUT STRING:	جنيه
     IS_TRANS:	jnyh
        INDEX:	P25W9
      OFFSETS:	41-45
       TOKENS:	P25W10-P25W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jinayh_1]
   UNSPLITVOC:	(jinayh)
          POS:	NOUN
          VOC:	jinayh
        GLOSS:	pound (currency)

 INPUT STRING:	مساعدات
     IS_TRANS:	msAEdAt
        INDEX:	P25W10
      OFFSETS:	46-53
       TOKENS:	P25W11-P25W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musAEodap_1]
   UNSPLITVOC:	(musAEodAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	musAEod+At
        GLOSS:	assistance/aid/support/help+[fem.pl.]

 INPUT STRING:	ودى
     IS_TRANS:	wdY
        INDEX:	P26W1
      OFFSETS:	0-3
       TOKENS:	P26W1-P26W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(widiy)
          POS:	CONJ+DEM_PRON
          VOC:	wi+diy
        GLOSS:	and+this/these

 INPUT STRING:	ليها
     IS_TRANS:	lyhA
        INDEX:	P26W2
      OFFSETS:	4-8
       TOKENS:	P26W3-P26W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liyhA)
          POS:	PREP+PRON_3FS
          VOC:	li+hA
        GLOSS:	for/to+her/it/them

 INPUT STRING:	دلالات
     IS_TRANS:	dlAlAt
        INDEX:	P26W3
      OFFSETS:	9-15
       TOKENS:	P26W5-P26W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dalAlap_1]
   UNSPLITVOC:	(dalAlAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	dalAl+At
        GLOSS:	meaning/indication/significance+[fem.pl.]

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P26W4
      OFFSETS:	16-20
       TOKENS:	P26W6-P26W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	many/much/numerous

 INPUT STRING:	اول
     IS_TRANS:	Awl
        INDEX:	P27W1
      OFFSETS:	0-3
       TOKENS:	P27W1-P27W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aw~al_2]
   UNSPLITVOC:	(>aw~il)
          POS:	ADJ_NUM
          VOC:	>aw~il
        GLOSS:	first

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P27W2
      OFFSETS:	4-8
       TOKENS:	P27W2-P27W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing+[fem.sg.]

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P27W3
      OFFSETS:	9-13
       TOKENS:	P27W3-P27W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she/it/they

 INPUT STRING:	اكيد
     IS_TRANS:	Akyd
        INDEX:	P27W4
      OFFSETS:	14-18
       TOKENS:	P27W5-P27W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akiyd_1]
   UNSPLITVOC:	(>akiyd)
          POS:	ADJ
          VOC:	>akiyd
        GLOSS:	certain/definite

 INPUT STRING:	هيدهوا
     IS_TRANS:	hydhwA
        INDEX:	P27W5
      OFFSETS:	19-25
       TOKENS:	P27W6-P27W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(hydhwA)
          POS:	TYPO
          VOC:	hydhwA
        GLOSS:	nogloss

 INPUT STRING:	للسلطه
     IS_TRANS:	llslTh
        INDEX:	P27W6
      OFFSETS:	26-32
       TOKENS:	P27W7-P27W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[suloTap_1]
   UNSPLITVOC:	(lils~uloTap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	li+Al+suloT+ap
        GLOSS:	for/to+the+power/authority/rule+[fem.sg.]

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P27W7
      OFFSETS:	33-37
       TOKENS:	P27W9-P27W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who

 INPUT STRING:	بيقولوا
     IS_TRANS:	byqwlwA
        INDEX:	P27W8
      OFFSETS:	38-45
       TOKENS:	P27W10-P27W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(biyiquwluwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+quwl+uwA
        GLOSS:	[present-tense]+they+say+[pl.]

 INPUT STRING:	عليها
     IS_TRANS:	ElyhA
        INDEX:	P27W9
      OFFSETS:	46-51
       TOKENS:	P27W12-P27W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalayhA)
          POS:	PREP+PRON_3FS
          VOC:	EalaY+hA
        GLOSS:	on/above+her/it/them

 INPUT STRING:	شرعيه
     IS_TRANS:	$rEyh
        INDEX:	P27W10
      OFFSETS:	52-57
       TOKENS:	P27W14-P27W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aroEiy_1]
   UNSPLITVOC:	($aroEiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	$aroEiy~+ap
        GLOSS:	legitimate/lawful/legal/legislative+[fem.sg.]

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P27W11
      OFFSETS:	58-60
       TOKENS:	P27W15-P27W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	رام
     IS_TRANS:	rAm
        INDEX:	P27W12
      OFFSETS:	61-64
       TOKENS:	P27W16-P27W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAm_1]
   UNSPLITVOC:	(rAm)
          POS:	NOUN_PROP
          VOC:	rAm
        GLOSS:	Ram (first word in "Ram Allah" = Ramallah)

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P27W13
      OFFSETS:	65-69
       TOKENS:	P27W17-P27W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	وده
     IS_TRANS:	wdh
        INDEX:	P28W1
      OFFSETS:	0-3
       TOKENS:	P28W1-P28W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(widah)
          POS:	CONJ+DEM_PRON_MS
          VOC:	wi+dah
        GLOSS:	and+this

 INPUT STRING:	معناه
     IS_TRANS:	mEnAh
        INDEX:	P28W2
      OFFSETS:	4-9
       TOKENS:	P28W3-P28W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEonaY_1]
   UNSPLITVOC:	(maEonAh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	maEonA+uh
        GLOSS:	meaning/sense+his/its

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P28W3
      OFFSETS:	10-12
       TOKENS:	P28W5-P28W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	فلوس
     IS_TRANS:	flws
        INDEX:	P28W4
      OFFSETS:	13-17
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[filos_1]
   UNSPLITVOC:	(filuws)
          POS:	NOUN
          VOC:	filuws
        GLOSS:	fils (small coins)/money

 INPUT STRING:	بتوع
     IS_TRANS:	btwE
        INDEX:	P28W5
      OFFSETS:	18-22
       TOKENS:	P28W7-P28W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bitAE_1]
   UNSPLITVOC:	(bituwE)
          POS:	NOUN
          VOC:	bituwE
        GLOSS:	thing/owned by/belonging to

 INPUT STRING:	فتح
     IS_TRANS:	ftH
        INDEX:	P28W6
      OFFSETS:	23-26
       TOKENS:	P28W8-P28W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fatoH_2]
   UNSPLITVOC:	(fatoH)
          POS:	NOUN_PROP
          VOC:	fatoH
        GLOSS:	Fatoh (PLO branch)

 INPUT STRING:	هتزيد
     IS_TRANS:	htzyd
        INDEX:	P28W7
      OFFSETS:	27-32
       TOKENS:	P28W9-P28W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zAd_1]
   UNSPLITVOC:	(Hatiziyd)
          POS:	FUT_PART+IV3FS+IV
          VOC:	Ha+ti+ziyd
        GLOSS:	will+it/they/she+increase/exceed/add

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P28W8
      OFFSETS:	33-35
       TOKENS:	P28W11-P28W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	البنوك
     IS_TRANS:	Albnwk
        INDEX:	P28W9
      OFFSETS:	36-42
       TOKENS:	P28W12-P28W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[banok_1]
   UNSPLITVOC:	(Albunuwk)
          POS:	DET+NOUN
          VOC:	Al+bunuwk
        GLOSS:	the+banks

 INPUT STRING:	اليومين
     IS_TRANS:	Alywmyn
        INDEX:	P28W10
      OFFSETS:	43-50
       TOKENS:	P28W13-P28W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(Alyuwmayn)
          POS:	DET+NOUN+NSUFF_MASC_DU
          VOC:	Al+yuwm+ayn
        GLOSS:	the+today/some day/ever/days+two

 INPUT STRING:	الجييين
     IS_TRANS:	Aljyyyn
        INDEX:	P28W11
      OFFSETS:	51-58
       TOKENS:	P28W14-P28W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jAy~_1]
   UNSPLITVOC:	(AljAy~iyn)
          POS:	DET+ADJ+NSUFF_MASC_PL
          VOC:	Al+jAy~+iyn
        GLOSS:	the+coming+[masc.pl.]

 INPUT STRING:	تانى
     IS_TRANS:	tAnY
        INDEX:	P29W1
      OFFSETS:	0-4
       TOKENS:	P29W1-P29W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(vAniy)
          POS:	ADJ_NUM
          VOC:	vAniy
        GLOSS:	second/next

 INPUT STRING:	نقطه
     IS_TRANS:	nqTh
        INDEX:	P29W2
      OFFSETS:	5-9
       TOKENS:	P29W2-P29W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuqoTap_1]
   UNSPLITVOC:	(nuqoTap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	nuqoT+ap
        GLOSS:	point/location/position+[fem.sg.]

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P29W3
      OFFSETS:	10-14
       TOKENS:	P29W3-P29W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she/it/they

 INPUT STRING:	بقت
     IS_TRANS:	bqt
        INDEX:	P29W4
      OFFSETS:	15-18
       TOKENS:	P29W5-P29W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	baq+it
        GLOSS:	become/remain+it/they/she [verb]

 INPUT STRING:	حاجه
     IS_TRANS:	HAjh
        INDEX:	P29W5
      OFFSETS:	19-23
       TOKENS:	P29W6-P29W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	thing+[fem.sg.]

 INPUT STRING:	ظريفه
     IS_TRANS:	Zryfh
        INDEX:	P29W6
      OFFSETS:	24-29
       TOKENS:	P29W7-P29W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Zariyf_1]
   UNSPLITVOC:	(Zariyfap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Zariyf+ap
        GLOSS:	adroit/elegant+[fem.sg.]

 INPUT STRING:	جدا
     IS_TRANS:	jdA
        INDEX:	P29W7
      OFFSETS:	30-33
       TOKENS:	P29W8-P29W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	very/much+[acc.indef.]

 INPUT STRING:	اليهود
     IS_TRANS:	Alyhwd
        INDEX:	P30W1
      OFFSETS:	0-6
       TOKENS:	P30W1-P30W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yahuwdiy_1]
   UNSPLITVOC:	(Alyahuwd)
          POS:	DET+NOUN
          VOC:	Al+yahuwd
        GLOSS:	the+Jews

 INPUT STRING:	يهدوا
     IS_TRANS:	yhdwA
        INDEX:	P30W2
      OFFSETS:	7-12
       TOKENS:	P30W2-P30W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[had~_1]
   UNSPLITVOC:	(yihid~uwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+hid~+uwA
        GLOSS:	they (people)+demolish/destroy+[pl.]

 INPUT STRING:	والعرب
     IS_TRANS:	wAlErb
        INDEX:	P30W3
      OFFSETS:	13-19
       TOKENS:	P30W3-P30W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earabiy_1]
   UNSPLITVOC:	(wiAlEarab)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+Earab
        GLOSS:	and+the+Arabs

 INPUT STRING:	يبنوا
