 INPUT STRING:	يا
        LEMMA:	[niEma_1]
   UNSPLITVOC:	(waniEma)
          POS:	CONJ+VERB
          VOC:	wa+niEma
        GLOSS:	and+how good

 INPUT STRING:	الوكيل
     IS_TRANS:	Alwkyl
        INDEX:	P16W4
      OFFSETS:	15-21
       TOKENS:	P16W6-P16W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wakiyl_1]
   UNSPLITVOC:	(Alwakiyl)
          POS:	DET+NOUN
          VOC:	Al+wakiyl
        GLOSS:	the+attorney

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P17W1
      OFFSETS:	0-5
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~ahum~a_1]
   UNSPLITVOC:	(All~ahum~a)
          POS:	NOUN
          VOC:	All~ahum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	ارفع
     IS_TRANS:	ArfE
        INDEX:	P17W2
      OFFSETS:	6-10
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rafaE_1]
   UNSPLITVOC:	(AirofaE)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	AirofaE+(null)
        GLOSS:	lift/raise/increase+you [masc.sg.] [verb]

 INPUT STRING:	مقتك
     IS_TRANS:	mqtk
        INDEX:	P17W3
      OFFSETS:	11-15
       TOKENS:	P17W3-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maqot_1]
   UNSPLITVOC:	(maqotak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	maqot+ak
        GLOSS:	hatred/aversion+your [masc.sg.]

 INPUT STRING:	وغضبك
     IS_TRANS:	wgDbk
        INDEX:	P17W4
      OFFSETS:	16-21
       TOKENS:	P17W5-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gaDab_1]
   UNSPLITVOC:	(wigaDabak)
          POS:	CONJ+NOUN+POSS_PRON_2MS
          VOC:	wi+gaDab+ak
        GLOSS:	and+anger/wrath+your [masc.sg.]

 INPUT STRING:	عنا
     IS_TRANS:	EnA
        INDEX:	P17W5
      OFFSETS:	22-25
       TOKENS:	P17W8-P17W8
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(EnA)
          POS:	NO_FUNC
          VOC:	EnA
        GLOSS:	nogloss

 INPUT STRING:	يارب
     IS_TRANS:	yArb
        INDEX:	P18W1
      OFFSETS:	0-4
       TOKENS:	P18W1-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(yArab~)
          POS:	VOC_PART+NOUN
          VOC:	yA+rab~
        GLOSS:	oh+lord/master

 INPUT STRING:	احمي
     IS_TRANS:	AHmy
        INDEX:	P18W2
      OFFSETS:	5-9
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[HamaY_1]
   UNSPLITVOC:	(AiHomiy)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	AiHomiy+(null)
        GLOSS:	defend/protect/forbid+you [masc.sg.] [verb]

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P18W3
      OFFSETS:	10-13
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	واهلها
     IS_TRANS:	wAhlhA
        INDEX:	P18W4
      OFFSETS:	14-20
       TOKENS:	P18W5-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(wi>aholahA)
          POS:	CONJ+NOUN+POSS_PRON_3FS
          VOC:	wi+>ahol+hA
        GLOSS:	and+family/people+its/their/her

 INPUT STRING:	ياحبيبتى
     IS_TRANS:	yAHbybtY
        INDEX:	P19W1
      OFFSETS:	0-8
       TOKENS:	P19W1-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Habiyb_1]
   UNSPLITVOC:	(yA_Habiybotiy)
          POS:	VOC_PART+ADJ+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	yA+Habiyb+ap+iy
        GLOSS:	O/oh+dear/beloved/sweetheart+[fem.sg.]+my

 INPUT STRING:	عندك
     IS_TRANS:	Endk
        INDEX:	P19W2
      OFFSETS:	9-13
       TOKENS:	P19W4-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Einod_1]
   UNSPLITVOC:	(Eanodik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	Eanod+ik
        GLOSS:	with / at+your [fem.sg.]

 INPUT STRING:	حق
     IS_TRANS:	Hq
        INDEX:	P19W3
      OFFSETS:	14-16
       TOKENS:	P19W6-P19W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~)
          POS:	NOUN
          VOC:	Haq~
        GLOSS:	truth/right

 INPUT STRING:	حق
     IS_TRANS:	Hq
        INDEX:	P19W4
      OFFSETS:	17-19
       TOKENS:	P19W7-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~)
          POS:	NOUN
          VOC:	Haq~
        GLOSS:	truth/right

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P19W5
      OFFSETS:	20-24
       TOKENS:	P19W8-P19W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~nA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master+our

 INPUT STRING:	يلطف
     IS_TRANS:	ylTf
        INDEX:	P19W6
      OFFSETS:	25-29
       TOKENS:	P19W10-P19W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laTaf_1]
   UNSPLITVOC:	(yuloTuf)
          POS:	IV3MS+IV
          VOC:	yu+loTuf
        GLOSS:	he/it+be kind

 INPUT STRING:	بينا
     IS_TRANS:	bynA
        INDEX:	P19W7
      OFFSETS:	30-34
       TOKENS:	P19W11-P19W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(biynA)
          POS:	PREP+PRON_1P
          VOC:	bi+nA
        GLOSS:	by/with+us

 INPUT STRING:	ناس
     IS_TRANS:	nAs
        INDEX:	P20W1
      OFFSETS:	0-3
       TOKENS:	P20W1-P20W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(nAs)
          POS:	NOUN
          VOC:	nAs
        GLOSS:	people

 INPUT STRING:	قابضين
     IS_TRANS:	qAbDyn
        INDEX:	P20W2
      OFFSETS:	4-10
       TOKENS:	P20W2-P20W2
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(qAbDyn)
          POS:	NO_FUNC
          VOC:	qAbDyn
        GLOSS:	nogloss

 INPUT STRING:	وناس
     IS_TRANS:	wnAs
        INDEX:	P20W3
      OFFSETS:	11-15
       TOKENS:	P20W3-P20W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(winAs)
          POS:	CONJ+NOUN
          VOC:	wi+nAs
        GLOSS:	and+people

 INPUT STRING:	مغسول
     IS_TRANS:	mgswl
        INDEX:	P20W4
      OFFSETS:	16-21
       TOKENS:	P20W5-P20W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[magosuwl_1]
   UNSPLITVOC:	(magosuwl)
          POS:	ADJ
          VOC:	magosuwl
        GLOSS:	washed

 INPUT STRING:	مخها
     IS_TRANS:	mxhA
        INDEX:	P20W5
      OFFSETS:	22-26
       TOKENS:	P20W6-P20W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mux~_1]
   UNSPLITVOC:	(mux~ahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	mux~+hA
        GLOSS:	brain+its/their/her

 INPUT STRING:	وناس
     IS_TRANS:	wnAs
        INDEX:	P20W6
      OFFSETS:	27-31
       TOKENS:	P20W8-P20W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(winAs)
          POS:	CONJ+NOUN
          VOC:	wi+nAs
        GLOSS:	and+people

 INPUT STRING:	ماشية
     IS_TRANS:	mA$yp
        INDEX:	P20W7
      OFFSETS:	32-37
       TOKENS:	P20W10-P20W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA$iy_1]
   UNSPLITVOC:	(mA$oyap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mA$oy+ap
        GLOSS:	going/walking+[fem.sg.]

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P20W8
      OFFSETS:	38-40
       TOKENS:	P20W11-P20W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[maE_1]
   UNSPLITVOC:	(maEa)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	something with

 INPUT STRING:	الهوجة
     IS_TRANS:	Alhwjp
        INDEX:	P20W9
      OFFSETS:	41-47
       TOKENS:	P20W12-P20W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hawjap_1]
   UNSPLITVOC:	(Alhawjap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+hawj+ap
        GLOSS:	the+folly/rashness+[fem.sg.]

 INPUT STRING:	وربنا
     IS_TRANS:	wrbnA
        INDEX:	P20W10
      OFFSETS:	48-53
       TOKENS:	P20W13-P20W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(wirab~nA)
          POS:	CONJ+NOUN+POSS_PRON_1P
          VOC:	wi+rab~+nA
        GLOSS:	and+lord/master+our

 INPUT STRING:	يستر
     IS_TRANS:	ystr
        INDEX:	P20W11
      OFFSETS:	54-58
       TOKENS:	P20W16-P20W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[satar_1]
   UNSPLITVOC:	(yusotur)
          POS:	IV3MS+IV
          VOC:	yu+sotur
        GLOSS:	he/it+cover/hide

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P21W1
      OFFSETS:	0-5
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~ahum~a_1]
   UNSPLITVOC:	(All~ahum~a)
          POS:	NOUN
          VOC:	All~ahum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	أنى
     IS_TRANS:	>nY
        INDEX:	P21W2
      OFFSETS:	6-9
       TOKENS:	P21W2-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~iy)
          POS:	SUB_CONJ+PRON_1S
          VOC:	<in~+iy
        GLOSS:	that+I

 INPUT STRING:	أستودعت
     IS_TRANS:	>stwdEt
        INDEX:	P21W3
      OFFSETS:	10-17
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<isotawodaE_1]
   UNSPLITVOC:	(AisotawodaEt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	<isotawodaE+t
        GLOSS:	deposit in/entrust to+I [verb]

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P21W4
      OFFSETS:	18-21
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P21W5
      OFFSETS:	21-22
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P21W6
      OFFSETS:	22-23
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	♥
     IS_TRANS:	&#x2665;
        INDEX:	P21W7
      OFFSETS:	23-24
       TOKENS:	P21W8-P21W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(&#x2665;)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	رجالها
     IS_TRANS:	rjAlhA
        INDEX:	P21W8
      OFFSETS:	25-31
       TOKENS:	P21W9-P21W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rajil_1]
   UNSPLITVOC:	(rijAlhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	rijAl+hA
        GLOSS:	men+her/its/their

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P21W9
      OFFSETS:	32-33
       TOKENS:	P21W11-P21W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	شبابها
     IS_TRANS:	$bAbhA
        INDEX:	P21W10
      OFFSETS:	34-40
       TOKENS:	P21W12-P21W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[$ab~_1]
   UNSPLITVOC:	($abAbhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	$abAb+hA
        GLOSS:	youth/youths+its/their/her

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P21W11
      OFFSETS:	40-41
       TOKENS:	P21W14-P21W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	♥
     IS_TRANS:	&#x2665;
        INDEX:	P21W12
      OFFSETS:	41-42
       TOKENS:	P21W15-P21W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(&#x2665;)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	نساءها
     IS_TRANS:	nsA'hA
        INDEX:	P22W1
      OFFSETS:	0-6
       TOKENS:	P22W1-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nisA'_1]
   UNSPLITVOC:	(nisA'hA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	nisA'+hA
        GLOSS:	women+her/its/their

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P22W2
      OFFSETS:	7-8
       TOKENS:	P22W3-P22W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	فتياتها
     IS_TRANS:	ftyAthA
        INDEX:	P22W3
      OFFSETS:	9-16
       TOKENS:	P22W4-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fatAp_1]
   UNSPLITVOC:	(fatayAthA)
          POS:	NOUN+NSUFF_FEM_PL+POSS_PRON_3FS
          VOC:	fatay+At+hA
        GLOSS:	young girls+[fem.pl.]+its/their/her

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P22W4
      OFFSETS:	16-17
       TOKENS:	P22W6-P22W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	♥
     IS_TRANS:	&#x2665;
        INDEX:	P22W5
      OFFSETS:	17-18
       TOKENS:	P22W7-P22W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(&#x2665;)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P22W6
      OFFSETS:	18-19
       TOKENS:	P22W8-P22W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	أطفالها
     IS_TRANS:	>TfAlhA
        INDEX:	P22W7
      OFFSETS:	20-27
       TOKENS:	P22W9-P22W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tifol_1]
   UNSPLITVOC:	(>aTofAlhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	>aTofAl+hA
        GLOSS:	children/infants+her/its/their

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P22W8
      OFFSETS:	28-29
       TOKENS:	P22W11-P22W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	شيوخها
     IS_TRANS:	$ywxhA
        INDEX:	P22W9
      OFFSETS:	30-36
       TOKENS:	P22W12-P22W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[$ayox_1]
   UNSPLITVOC:	($uyuwxhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	$uyuwx+hA
        GLOSS:	Sheikhs/cheiftains+her/its/their

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P22W10
      OFFSETS:	36-37
       TOKENS:	P22W14-P22W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	♥
     IS_TRANS:	&#x2665;
        INDEX:	P22W11
      OFFSETS:	37-38
       TOKENS:	P22W15-P22W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(&#x2665;)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P22W12
      OFFSETS:	38-39
       TOKENS:	P22W16-P22W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P23W1
      OFFSETS:	0-5
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~ahum~a_1]
   UNSPLITVOC:	(All~ahum~a)
          POS:	NOUN
          VOC:	All~ahum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	أنى
     IS_TRANS:	>nY
        INDEX:	P23W2
      OFFSETS:	6-9
       TOKENS:	P23W2-P23W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~iy)
          POS:	SUB_CONJ+PRON_1S
          VOC:	<in~+iy
        GLOSS:	that+I

 INPUT STRING:	أستودعتك
     IS_TRANS:	>stwdEtk
        INDEX:	P23W3
      OFFSETS:	10-18
       TOKENS:	P23W4-P23W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<isotawodaE_1]
   UNSPLITVOC:	(AisotawodaEtak)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:2MS
          VOC:	<isotawodaE+t+ak
        GLOSS:	deposit in/entrust to+I [verb]+you [masc.sg.]

 INPUT STRING:	ممتلكاتها
     IS_TRANS:	mmtlkAthA
        INDEX:	P23W4
      OFFSETS:	19-28
       TOKENS:	P23W6-P23W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumotalak_1]
   UNSPLITVOC:	(mumotalakAthA)
          POS:	NOUN+NSUFF_FEM_PL+POSS_PRON_3FS
          VOC:	mumotalak+At+hA
        GLOSS:	property/possessions/dependencies+[fem.pl.]+its/their/her

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P23W5
      OFFSETS:	29-30
       TOKENS:	P23W8-P23W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	مبانيها
     IS_TRANS:	mbAnyhA
        INDEX:	P23W6
      OFFSETS:	31-38
       TOKENS:	P23W9-P23W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mabonay_1]
   UNSPLITVOC:	(mabAniyhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	mabAniy+hA
        GLOSS:	buildings/structures+its/their/her

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P23W7
      OFFSETS:	39-40
       TOKENS:	P23W11-P23W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	منشآتها
     IS_TRANS:	mn$|thA
        INDEX:	P23W8
      OFFSETS:	41-48
       TOKENS:	P23W12-P23W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muno$a>ap_1]
   UNSPLITVOC:	(muno$a|thA)
          POS:	NOUN+NSUFF_FEM_PL+POSS_PRON_3FS
          VOC:	muno$a+|t+hA
        GLOSS:	establishments/firms+[fem.pl.]+her/its/their

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P23W9
      OFFSETS:	48-49
       TOKENS:	P23W14-P23W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	♥
     IS_TRANS:	&#x2665;
        INDEX:	P23W10
      OFFSETS:	49-50
       TOKENS:	P23W15-P23W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(&#x2665;)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P23W11
      OFFSETS:	50-51
       TOKENS:	P23W16-P23W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P24W1
      OFFSETS:	0-5
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~ahum~a_1]
   UNSPLITVOC:	(All~ahum~a)
          POS:	NOUN
          VOC:	All~ahum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	أنى
     IS_TRANS:	>nY
        INDEX:	P24W2
      OFFSETS:	6-9
       TOKENS:	P24W2-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~iy)
