 INPUT STRING:	ده
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	اقولكم
     IS_TRANS:	Aqwlkm
        INDEX:	P5W1
      OFFSETS:	0-6
       TOKENS:	P5W1-P5W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Aaquwllikum)
          POS:	IV1S+IV+PREP+PRON_2P
          VOC:	Aa+quwl+li+kum
        GLOSS:	I+say+to+you

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P5W2
      OFFSETS:	7-10
       TOKENS:	P5W4-P5W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	انتصاركم
     IS_TRANS:	AntSArkm
        INDEX:	P5W3
      OFFSETS:	11-19
       TOKENS:	P5W5-P5W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AinotiSAr_1]
   UNSPLITVOC:	(AinotiSArkum)
          POS:	NOUN+POSS_PRON_2P
          VOC:	AinotiSAr+kum
        GLOSS:	victory+your [masc.pl.]

 INPUT STRING:	المبهر
     IS_TRANS:	Almbhr
        INDEX:	P5W4
      OFFSETS:	20-26
       TOKENS:	P5W7-P5W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mubhir_1]
   UNSPLITVOC:	(Almubhir)
          POS:	DET+ADV
          VOC:	Al+mubhir
        GLOSS:	the+amazing

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P5W5
      OFFSETS:	27-28
       TOKENS:	P5W9-P5W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	النجاح
     IS_TRANS:	AlnjAH
        INDEX:	P5W6
      OFFSETS:	29-35
       TOKENS:	P5W10-P5W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[najAH_1]
   UNSPLITVOC:	(Aln~ajAH)
          POS:	DET+NOUN
          VOC:	Al+najAH
        GLOSS:	the+success/successes

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P5W7
      OFFSETS:	36-38
       TOKENS:	P5W11-P5W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	عبور
     IS_TRANS:	Ebwr
        INDEX:	P5W8
      OFFSETS:	39-43
       TOKENS:	P5W12-P5W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eubuwr_1]
   UNSPLITVOC:	(Eubuwr)
          POS:	NOUN
          VOC:	Eubuwr
        GLOSS:	crossing

 INPUT STRING:	ش
     IS_TRANS:	$
        INDEX:	P5W9
      OFFSETS:	44-45
       TOKENS:	P5W13-P5W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$]
   UNSPLITVOC:	($)
          POS:	ABBREV
          VOC:	$
        GLOSS:	street

 INPUT STRING:	محمد
     IS_TRANS:	mHmd
        INDEX:	P5W10
      OFFSETS:	46-50
       TOKENS:	P5W14-P5W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHam~ad_1]
   UNSPLITVOC:	(maHam~ad)
          POS:	NOUN_PROP
          VOC:	maHam~ad
        GLOSS:	Mahamad

 INPUT STRING:	محمود
     IS_TRANS:	mHmwd
        INDEX:	P5W11
      OFFSETS:	51-56
       TOKENS:	P5W15-P5W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHomuwd_1]
   UNSPLITVOC:	(maHomuwd)
          POS:	NOUN_PROP
          VOC:	maHomuwd
        GLOSS:	Mahmoud

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P5W12
      OFFSETS:	57-58
       TOKENS:	P5W16-P5W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	السيطرة
     IS_TRANS:	AlsyTrp
        INDEX:	P5W13
      OFFSETS:	59-66
       TOKENS:	P5W17-P5W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sayTarap_1]
   UNSPLITVOC:	(Als~ayTarap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+sayTar+ap
        GLOSS:	the+control/dominion+[fem.sg.]

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P5W14
      OFFSETS:	67-70
       TOKENS:	P5W18-P5W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الصينية
     IS_TRANS:	AlSynyp
        INDEX:	P5W15
      OFFSETS:	71-78
       TOKENS:	P5W19-P5W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Siyniy~ap_1]
   UNSPLITVOC:	(AlS~iyniy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Siyniy~+ap
        GLOSS:	the+porcelain/china+[fem.sg.]

 INPUT STRING:	تفتكروا
     IS_TRANS:	tftkrwA
        INDEX:	P5W16
      OFFSETS:	79-86
       TOKENS:	P5W20-P5W20
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(tftkrwA)
          POS:	NO_FUNC
          VOC:	tftkrwA
        GLOSS:	nogloss

 INPUT STRING:	اسرائيل
     IS_TRANS:	AsrA}yl
        INDEX:	P5W17
      OFFSETS:	87-94
       TOKENS:	P5W21-P5W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isorA}iyl_1]
   UNSPLITVOC:	(<isorA}iyl)
          POS:	NOUN_PROP
          VOC:	<isorA}iyl
        GLOSS:	Israel

 INPUT STRING:	هتخاف
     IS_TRANS:	htxAf
        INDEX:	P5W18
      OFFSETS:	95-100
       TOKENS:	P5W22-P5W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAf_1]
   UNSPLITVOC:	(HatixAf)
          POS:	FUT_PART+IV2MS+IV
          VOC:	Ha+ti+xAf
        GLOSS:	will+you+fear for/be worried (of)

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P5W19
      OFFSETS:	101-102
       TOKENS:	P5W24-P5W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	تبطل
     IS_TRANS:	tbTl
        INDEX:	P5W20
      OFFSETS:	103-107
       TOKENS:	P5W25-P5W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baT~al_1]
   UNSPLITVOC:	(tibaT~al)
          POS:	IV3FS+IV
          VOC:	ti+baT~al
        GLOSS:	it/they/she+thwart/abolish/be thwarted/be abolished

 INPUT STRING:	تقصف
     IS_TRANS:	tqSf
        INDEX:	P5W21
      OFFSETS:	108-112
       TOKENS:	P5W26-P5W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaSaf_1]
   UNSPLITVOC:	(tiqoSif)
          POS:	IV3FS+IV
          VOC:	ti+qoSif
        GLOSS:	it/they/she+bombard/shell

 INPUT STRING:	حدودنا
     IS_TRANS:	HdwdnA
        INDEX:	P5W22
      OFFSETS:	113-119
       TOKENS:	P5W27-P5W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(HuduwdnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Huduwd+nA
        GLOSS:	extent/limit/level/border/frontier/limits+our

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P5W23
      OFFSETS:	120-121
       TOKENS:	P5W29-P5W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	تقتل
     IS_TRANS:	tqtl
        INDEX:	P5W24
      OFFSETS:	122-126
       TOKENS:	P5W30-P5W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qatal_1]
   UNSPLITVOC:	(tiqtil)
          POS:	IV3FS+IV
          VOC:	ti+qtil
        GLOSS:	it/they/she+kill/murder

 INPUT STRING:	جنودنا
     IS_TRANS:	jnwdnA
        INDEX:	P5W25
      OFFSETS:	127-133
       TOKENS:	P5W31-P5W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[junodiy~_1]
   UNSPLITVOC:	(junuwdnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	junuwd+nA
        GLOSS:	soldiers+our

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P5W26
      OFFSETS:	134-135
       TOKENS:	P5W33-P5W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	اطفالنا
     IS_TRANS:	ATfAlnA
        INDEX:	P5W27
      OFFSETS:	136-143
       TOKENS:	P5W34-P5W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tifol_1]
   UNSPLITVOC:	(>aTofAlnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	>aTofAl+nA
        GLOSS:	children/infants+our

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P5W28
      OFFSETS:	144-145
       TOKENS:	P5W36-P5W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	تهدم
     IS_TRANS:	thdm
        INDEX:	P5W29
      OFFSETS:	146-150
       TOKENS:	P5W37-P5W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hadam_1]
   UNSPLITVOC:	(tihodim)
          POS:	IV3FS+IV
          VOC:	ti+hodim
        GLOSS:	it/they/she+destroy

 INPUT STRING:	بيوتنا
     IS_TRANS:	bywtnA
        INDEX:	P5W30
      OFFSETS:	151-157
       TOKENS:	P5W38-P5W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bayt_1]
   UNSPLITVOC:	(biyuwtnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	biyuwt+nA
        GLOSS:	house/houses+our

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P5W31
      OFFSETS:	157-158
       TOKENS:	P5W40-P5W40
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	اقولكم
     IS_TRANS:	Aqwlkm
        INDEX:	P6W1
      OFFSETS:	0-6
       TOKENS:	P6W1-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Aaquwllikum)
          POS:	IV1S+IV+PREP+PRON_2P
          VOC:	Aa+quwl+li+kum
        GLOSS:	I+say+to+you

 INPUT STRING:	انتم
     IS_TRANS:	Antm
        INDEX:	P6W2
      OFFSETS:	7-11
       TOKENS:	P6W4-P6W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotum_1]
   UNSPLITVOC:	(Ainotum)
          POS:	PRON_2P
          VOC:	Ainotum
        GLOSS:	you

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P6W3
      OFFSETS:	12-16
       TOKENS:	P6W5-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	عملتوه
     IS_TRANS:	Emltwh
        INDEX:	P6W4
      OFFSETS:	17-23
       TOKENS:	P6W6-P6W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eimil_1]
   UNSPLITVOC:	(EmiltuwAuh)
          POS:	PV+PVSUFF_SUBJ:3P+PVSUFF_DO:3MS
          VOC:	Emilt+uwA+uh
        GLOSS:	do/make/act+they+it/him

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P6W5
      OFFSETS:	24-26
       TOKENS:	P6W8-P6W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	استهلك
     IS_TRANS:	Asthlk
        INDEX:	P6W6
      OFFSETS:	27-33
       TOKENS:	P6W9-P6W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisotaholik_1]
   UNSPLITVOC:	(Aisotaholik)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Aisotaholik+(null)
        GLOSS:	consume+he/it

 INPUT STRING:	جزء
     IS_TRANS:	jz'
        INDEX:	P6W7
      OFFSETS:	34-37
       TOKENS:	P6W10-P6W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[juz'_1]
   UNSPLITVOC:	(juz')
          POS:	NOUN
          VOC:	juz'
        GLOSS:	section/piece/portion/part/fraction/sections/pieces/portions/parts/fractions

 INPUT STRING:	كبير
     IS_TRANS:	kbyr
        INDEX:	P6W8
      OFFSETS:	38-42
       TOKENS:	P6W11-P6W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kabiyr_1]
   UNSPLITVOC:	(kabiyr)
          POS:	ADJ
          VOC:	kabiyr
        GLOSS:	large/great/important/major/senior/senior/important

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P6W9
      OFFSETS:	43-45
       TOKENS:	P6W12-P6W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الرصيد
     IS_TRANS:	AlrSyd
        INDEX:	P6W10
      OFFSETS:	46-52
       TOKENS:	P6W13-P6W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raSiyd_1]
   UNSPLITVOC:	(Alr~aSiyd)
          POS:	DET+NOUN
          VOC:	Al+raSiyd
        GLOSS:	the+funds/stock/inventory

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P6W11
      OFFSETS:	53-57
       TOKENS:	P6W14-P6W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P6W12
      OFFSETS:	58-61
       TOKENS:	P6W15-P6W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be+he/it

 INPUT STRING:	اصلا
     IS_TRANS:	ASlA
        INDEX:	P6W13
      OFFSETS:	62-66
       TOKENS:	P6W16-P6W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	origin/source/root/origins/sources/principles/originally/primarily/funds/capital+[acc.indef.]

 INPUT STRING:	شبه
     IS_TRANS:	$bh
        INDEX:	P6W14
      OFFSETS:	67-70
       TOKENS:	P6W17-P6W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$iboh_1]
   UNSPLITVOC:	($iboh)
          POS:	NOUN
          VOC:	$iboh
        GLOSS:	like/almost/semi-/like/similar

 INPUT STRING:	خلصان
     IS_TRANS:	xlSAn
        INDEX:	P6W15
      OFFSETS:	71-76
       TOKENS:	P6W18-P6W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xaloSAn_1]
   UNSPLITVOC:	(xaloSAn)
          POS:	ADJ
          VOC:	xaloSAn
        GLOSS:	finishing

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P6W16
      OFFSETS:	77-78
       TOKENS:	P6W19-P6W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P6W17
      OFFSETS:	79-82
       TOKENS:	P6W20-P6W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this way

 INPUT STRING:	بقيتم
     IS_TRANS:	bqytm
        INDEX:	P6W18
      OFFSETS:	83-88
       TOKENS:	P6W21-P6W21
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baqiy-a_1]
   UNSPLITVOC:	(baqiyotum)
          POS:	PV+PVSUFF_SUBJ:2MP
          VOC:	baqiy+tum
        GLOSS:	remain/last+you [masc.pl.] [verb]

 INPUT STRING:	بتسحبوا
     IS_TRANS:	btsHbwA
        INDEX:	P6W19
      OFFSETS:	89-96
       TOKENS:	P6W22-P6W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[saHab_1]
   UNSPLITVOC:	(bitisoHabuwA)
          POS:	PROG_PART+IV2P+IV+IVSUFF_SUBJ:P
          VOC:	bi+ti+soHab+uwA
        GLOSS:	[present-tense]+you+withdraw+we

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P6W20
      OFFSETS:	97-100
       TOKENS:	P6W24-P6W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	المكشوف
     IS_TRANS:	Almk$wf
        INDEX:	P6W21
      OFFSETS:	101-108
       TOKENS:	P6W25-P6W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mako$uwf_1]
   UNSPLITVOC:	(Almako$uwf)
          POS:	DET+ADJ
          VOC:	Al+mako$uwf
        GLOSS:	the+open-air/exposed

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P6W22
      OFFSETS:	108-109
       TOKENS:	P6W26-P6W26
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	اقولكم
     IS_TRANS:	Aqwlkm
        INDEX:	P7W1
      OFFSETS:	0-6
       TOKENS:	P7W1-P7W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Aaquwllikum)
          POS:	IV1S+IV+PREP+PRON_2P
          VOC:	Aa+quwl+li+kum
        GLOSS:	I+say+to+you

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P7W2
      OFFSETS:	7-9
       TOKENS:	P7W4-P7W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P7W3
      OFFSETS:	10-14
       TOKENS:	P7W5-P7W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	عملتوه
     IS_TRANS:	Emltwh
        INDEX:	P7W4
      OFFSETS:	15-21
       TOKENS:	P7W6-P7W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eimil_1]
   UNSPLITVOC:	(EmiltuwAuh)
          POS:	PV+PVSUFF_SUBJ:3P+PVSUFF_DO:3MS
          VOC:	Emilt+uwA+uh
        GLOSS:	do/make/act+they+it/him

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P7W5
      OFFSETS:	22-24
       TOKENS:	P7W8-P7W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	يوم
     IS_TRANS:	ywm
        INDEX:	P7W6
      OFFSETS:	25-28
       TOKENS:	P7W9-P7W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(yawm)
          POS:	NOUN
          VOC:	yawm
        GLOSS:	today/some day/ever/days

 INPUT STRING:	واحد
     IS_TRANS:	wAHd
        INDEX:	P7W7
      OFFSETS:	29-33
       TOKENS:	P7W10-P7W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHid_1]
   UNSPLITVOC:	(wAHid)
          POS:	ADJ
          VOC:	wAHid
        GLOSS:	one

 INPUT STRING:	الشرطة
     IS_TRANS:	Al$rTp
        INDEX:	P7W8
      OFFSETS:	34-40
       TOKENS:	P7W11-P7W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uroTap_1]
   UNSPLITVOC:	(Al$~uroTap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+$uroT+ap
        GLOSS:	the+police+[fem.sg.]

 INPUT STRING:	معملتوش
     IS_TRANS:	mEmltw$
        INDEX:	P7W9
      OFFSETS:	41-48
       TOKENS:	P7W12-P7W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(mAEamaltuh$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:3FS+PVSUFF_DO:3MS+NEG_PART
          VOC:	mA+Eamal+t+uh+$
        GLOSS:	not+do/make/act+it they/she+it/him+not

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P7W10
      OFFSETS:	49-51
       TOKENS:	P7W16-P7W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	سنين
     IS_TRANS:	snyn
        INDEX:	P7W11
      OFFSETS:	52-56
       TOKENS:	P7W17-P7W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(siniyn)
          POS:	NOUN+NSUFF_MASC_PL
          VOC:	sin+iyn
        GLOSS:	year/years+two

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P7W12
      OFFSETS:	56-57
       TOKENS:	P7W18-P7W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	اقولكم
     IS_TRANS:	Aqwlkm
