 INPUT STRING:	بجد
        LEMMA:	[Eiz~_1]
   UNSPLITVOC:	(AlEiz~)
          POS:	DET+NOUN
          VOC:	Al+Eiz~
        GLOSS:	the+luxury

 INPUT STRING:	والسلطنة
     IS_TRANS:	wAlslTnp
        INDEX:	P26W4
      OFFSETS:	15-23
       TOKENS:	P26W4-P26W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[saloTanap_1]
   UNSPLITVOC:	(wiAlsaloTanap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+saloTan+ap
        GLOSS:	and+the+sultanate+[fem.sg.]

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P26W5
      OFFSETS:	24-28
       TOKENS:	P26W6-P26W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	which

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P26W6
      OFFSETS:	29-32
       TOKENS:	P26W7-P26W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be+he/it

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P26W7
      OFFSETS:	33-37
       TOKENS:	P26W8-P26W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+her/it

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W8
      OFFSETS:	37-38
       TOKENS:	P26W10-P26W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W9
      OFFSETS:	38-39
       TOKENS:	P26W11-P26W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	بقي
     IS_TRANS:	bqy
        INDEX:	P26W10
      OFFSETS:	40-43
       TOKENS:	P26W12-P26W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[baqaY_2]
   UNSPLITVOC:	(baqaY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	baqaY+(null)
        GLOSS:	become+he/it

 INPUT STRING:	مذلول
     IS_TRANS:	m*lwl
        INDEX:	P26W11
      OFFSETS:	44-49
       TOKENS:	P26W13-P26W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ma*oluwl_1]
   UNSPLITVOC:	(ma*oluwl)
          POS:	ADJ
          VOC:	ma*oluwl
        GLOSS:	himulated

 INPUT STRING:	محبوس
     IS_TRANS:	mHbws
        INDEX:	P26W12
      OFFSETS:	50-55
       TOKENS:	P26W14-P26W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHobuws_1]
   UNSPLITVOC:	(maHobuws)
          POS:	ADJ
          VOC:	maHobuws
        GLOSS:	imprisoned/detained

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P26W13
      OFFSETS:	56-58
       TOKENS:	P26W15-P26W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	قفص
     IS_TRANS:	qfS
        INDEX:	P26W14
      OFFSETS:	59-62
       TOKENS:	P26W16-P26W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qafaS_1]
   UNSPLITVOC:	(qafaS)
          POS:	NOUN
          VOC:	qafaS
        GLOSS:	cage/bar

 INPUT STRING:	زى
     IS_TRANS:	zY
        INDEX:	P26W15
      OFFSETS:	63-65
       TOKENS:	P26W17-P26W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	like

 INPUT STRING:	الطير
     IS_TRANS:	AlTyr
        INDEX:	P26W16
      OFFSETS:	66-71
       TOKENS:	P26W18-P26W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TA}ir_1]
   UNSPLITVOC:	(AlT~ayr)
          POS:	DET+NOUN
          VOC:	Al+Tayr
        GLOSS:	the+bird

 INPUT STRING:	الجريح
     IS_TRANS:	AljryH
        INDEX:	P26W17
      OFFSETS:	72-78
       TOKENS:	P26W19-P26W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jariyH_1]
   UNSPLITVOC:	(AljariyH)
          POS:	DET+ADJ
          VOC:	Al+jariyH
        GLOSS:	the+wunded

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W18
      OFFSETS:	78-79
       TOKENS:	P26W20-P26W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W19
      OFFSETS:	79-80
       TOKENS:	P26W21-P26W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W20
      OFFSETS:	80-81
       TOKENS:	P26W22-P26W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W21
      OFFSETS:	81-82
       TOKENS:	P26W23-P26W23
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W22
      OFFSETS:	82-83
       TOKENS:	P26W24-P26W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W23
      OFFSETS:	83-84
       TOKENS:	P26W25-P26W25
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وغير
     IS_TRANS:	wgyr
        INDEX:	P26W24
      OFFSETS:	85-89
       TOKENS:	P26W26-P26W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[giyr_1]
   UNSPLITVOC:	(wigiyr)
          POS:	CONJ+NOUN
          VOC:	wi+giyr
        GLOSS:	and+not/other

 INPUT STRING:	لسا
     IS_TRANS:	lsA
        INDEX:	P26W25
      OFFSETS:	90-93
       TOKENS:	P26W28-P26W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lis~ah_1]
   UNSPLITVOC:	(lis~ah)
          POS:	ADV
          VOC:	lis~ah
        GLOSS:	still

 INPUT STRING:	حساب
     IS_TRANS:	HsAb
        INDEX:	P26W26
      OFFSETS:	94-98
       TOKENS:	P26W29-P26W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HisAb_1]
   UNSPLITVOC:	(HisAb)
          POS:	NOUN
          VOC:	HisAb
        GLOSS:	invoice/expense/account

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P26W27
      OFFSETS:	99-103
       TOKENS:	P26W30-P26W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master+our

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W28
      OFFSETS:	103-104
       TOKENS:	P26W32-P26W32
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W29
      OFFSETS:	104-105
       TOKENS:	P26W33-P26W33
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W30
      OFFSETS:	105-106
       TOKENS:	P26W34-P26W34
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W31
      OFFSETS:	106-107
       TOKENS:	P26W35-P26W35
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W32
      OFFSETS:	107-108
       TOKENS:	P26W36-P26W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W33
      OFFSETS:	108-109
       TOKENS:	P26W37-P26W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W34
      OFFSETS:	109-110
       TOKENS:	P26W38-P26W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W35
      OFFSETS:	110-111
       TOKENS:	P26W39-P26W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W36
      OFFSETS:	111-112
       TOKENS:	P26W40-P26W40
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P26W37
      OFFSETS:	112-113
       TOKENS:	P26W41-P26W41
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	انتى
     IS_TRANS:	AntY
        INDEX:	P27W1
      OFFSETS:	0-4
       TOKENS:	P27W1-P27W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you

 INPUT STRING:	عارفة
     IS_TRANS:	EArfp
        INDEX:	P27W2
      OFFSETS:	5-10
       TOKENS:	P27W2-P27W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	NOUN.VN+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing+[fem.sg.]

 INPUT STRING:	يعنى
     IS_TRANS:	yEnY
        INDEX:	P27W3
      OFFSETS:	11-15
       TOKENS:	P27W3-P27W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EanaY_1]
   UNSPLITVOC:	(yaEoniy)
          POS:	IV3MS+IV
          VOC:	ya+Eoniy
        GLOSS:	he/it+mean

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P27W4
      OFFSETS:	16-19
       TOKENS:	P27W4-P27W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	حاكم
     IS_TRANS:	HAkm
        INDEX:	P27W5
      OFFSETS:	20-24
       TOKENS:	P27W5-P27W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAkim_1]
   UNSPLITVOC:	(HAkim)
          POS:	NOUN
          VOC:	HAkim
        GLOSS:	ruler/governor

 INPUT STRING:	البلاد
     IS_TRANS:	AlblAd
        INDEX:	P27W6
      OFFSETS:	25-31
       TOKENS:	P27W6-P27W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(AlbilAd)
          POS:	DET+NOUN
          VOC:	Al+bilAd
        GLOSS:	the+country/country/countries

 INPUT STRING:	يصحى
     IS_TRANS:	ySHY
        INDEX:	P27W7
      OFFSETS:	32-36
       TOKENS:	P27W7-P27W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SiHiy_1]
   UNSPLITVOC:	(yiSoHaY)
          POS:	IV3MS+IV
          VOC:	yi+SoHaY
        GLOSS:	he/it+wake up

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P27W8
      OFFSETS:	37-39
       TOKENS:	P27W8-P27W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	النوم
     IS_TRANS:	Alnwm
        INDEX:	P27W9
      OFFSETS:	40-45
       TOKENS:	P27W9-P27W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nawm_1]
   UNSPLITVOC:	(Aln~awm)
          POS:	DET+NOUN
          VOC:	Al+nawm
        GLOSS:	the+sleep

 INPUT STRING:	يلاقى
     IS_TRANS:	ylAqY
        INDEX:	P27W10
      OFFSETS:	46-51
       TOKENS:	P27W10-P27W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lAqaY_1]
   UNSPLITVOC:	(yilAqiy)
          POS:	IV3MS+IV
          VOC:	yi+lAqiy
        GLOSS:	he/it+meet/encounter/be met/be encountered

 INPUT STRING:	نفسه
     IS_TRANS:	nfsh
        INDEX:	P27W11
      OFFSETS:	52-56
       TOKENS:	P27W11-P27W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	nafos+uh
        GLOSS:	same/self/selves+his/its

 INPUT STRING:	محمول
     IS_TRANS:	mHmwl
        INDEX:	P27W12
      OFFSETS:	57-62
       TOKENS:	P27W13-P27W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHomuwl_1]
   UNSPLITVOC:	(maHomuwl)
          POS:	ADJ.VN
          VOC:	maHomuwl
        GLOSS:	carried/held

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P27W13
      OFFSETS:	63-66
       TOKENS:	P27W14-P27W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	سرير
     IS_TRANS:	sryr
        INDEX:	P27W14
      OFFSETS:	67-71
       TOKENS:	P27W15-P27W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siriyr_1]
   UNSPLITVOC:	(siriyr)
          POS:	NOUN
          VOC:	siriyr
        GLOSS:	bed

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P27W15
      OFFSETS:	71-72
       TOKENS:	P27W16-P27W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P27W16
      OFFSETS:	72-73
       TOKENS:	P27W17-P27W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وجوة
     IS_TRANS:	wjwp
        INDEX:	P27W17
      OFFSETS:	74-78
       TOKENS:	P27W18-P27W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[juw~ah_1]
   UNSPLITVOC:	(wijuw~ah)
          POS:	CONJ+NOUN
          VOC:	wi+juw~ah
        GLOSS:	and+inside

 INPUT STRING:	القفص
     IS_TRANS:	AlqfS
        INDEX:	P27W18
      OFFSETS:	79-84
       TOKENS:	P27W20-P27W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qafaS_1]
   UNSPLITVOC:	(AlqafaS)
          POS:	DET+NOUN
          VOC:	Al+qafaS
        GLOSS:	the+cage/bar

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P27W19
      OFFSETS:	84-85
       TOKENS:	P27W21-P27W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P27W20
      OFFSETS:	85-86
       TOKENS:	P27W22-P27W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	اعتقد
     IS_TRANS:	AEtqd
        INDEX:	P28W1
      OFFSETS:	0-5
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiEotaqad_1]
   UNSPLITVOC:	(AaEotaqid)
          POS:	IV1S+IV
          VOC:	Aa+Eotaqid
        GLOSS:	I+believe

 INPUT STRING:	الموت
     IS_TRANS:	Almwt
        INDEX:	P28W2
      OFFSETS:	6-11
       TOKENS:	P28W2-P28W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawt_1]
   UNSPLITVOC:	(Almawt)
          POS:	DET+NOUN
          VOC:	Al+mawt
        GLOSS:	the+death

 INPUT STRING:	ارحم
     IS_TRANS:	ArHm
        INDEX:	P28W3
      OFFSETS:	12-16
       TOKENS:	P28W3-P28W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AaroHam_1]
   UNSPLITVOC:	(AaroHam)
          POS:	ADJ
          VOC:	AaroHam
        GLOSS:	more merciful

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P28W4
      OFFSETS:	17-21
       TOKENS:	P28W4-P28W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+her/it

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P28W5
      OFFSETS:	21-22
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P28W6
      OFFSETS:	22-23
       TOKENS:	P28W7-P28W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P28W7
      OFFSETS:	23-24
       TOKENS:	P28W8-P28W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P28W8
      OFFSETS:	24-25
       TOKENS:	P28W9-P28W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P28W9
      OFFSETS:	26-29
       TOKENS:	P28W10-P28W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wihuw~a)
          POS:	CONJ+PRON_3MS
          VOC:	wi+huw~a
        GLOSS:	and+he

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P28W10
      OFFSETS:	30-32
       TOKENS:	P28W12-P28W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	اتحكم
     IS_TRANS:	AtHkm
        INDEX:	P28W11
      OFFSETS:	33-38
       TOKENS:	P28W13-P28W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AitoHakam_1]
   UNSPLITVOC:	(AitoHakam)
          POS:	PV_PASS+PVSUFF_SUBJ:3MS
          VOC:	AitoHakam+(null)
        GLOSS:	be judged+he/it

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P28W12
      OFFSETS:	39-43
       TOKENS:	P28W14-P28W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+him

 INPUT STRING:	بالاعدام
     IS_TRANS:	bAlAEdAm
        INDEX:	P28W13
      OFFSETS:	44-52
       TOKENS:	P28W16-P28W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iEodAm_1]
   UNSPLITVOC:	(biAl<iEodAm)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+<iEodAm
        GLOSS:	with/by+the+execution/capital punishment

 INPUT STRING:	هيرتاح
     IS_TRANS:	hyrtAH
        INDEX:	P28W14
      OFFSETS:	53-59
       TOKENS:	P28W18-P28W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AirotAH_1]
   UNSPLITVOC:	(HayirotAH)
          POS:	FUT_PART+IV3MS+IV
          VOC:	Ha+yi+rotAH
        GLOSS:	will+he/it+relax

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P28W15
      OFFSETS:	59-60
       TOKENS:	P28W20-P28W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
