 INPUT STRING:	بصي
       TOKENS:	P47W24-P47W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*Al_1]
   UNSPLITVOC:	(zilt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	zil+t
        GLOSS:	remove/stop+I

 INPUT STRING:	شاكة
     IS_TRANS:	$Akp
        INDEX:	P47W20
      OFFSETS:	77-81
       TOKENS:	P47W25-P47W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$Ak~_1]
   UNSPLITVOC:	($Ak~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	$Ak~+ap
        GLOSS:	doubting/skeptic+[fem.sg.]

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P47W21
      OFFSETS:	82-86
       TOKENS:	P47W26-P47W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she/it

 INPUT STRING:	بروتاينوريا
     IS_TRANS:	brwtAynwryA
        INDEX:	P47W22
      OFFSETS:	87-98
       TOKENS:	P47W28-P47W28
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(brwtAynwryA)
          POS:	FOREIGN
          VOC:	brwtAynwryA
        GLOSS:	nogloss

 INPUT STRING:	خلاص
     IS_TRANS:	xlAS
        INDEX:	P48W1
      OFFSETS:	0-4
       TOKENS:	P48W1-P48W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xalAS_1]
   UNSPLITVOC:	(xalAS)
          POS:	INTERJ
          VOC:	xalAS
        GLOSS:	ok

 INPUT STRING:	ماشي
     IS_TRANS:	mA$y
        INDEX:	P48W2
      OFFSETS:	5-9
       TOKENS:	P48W2-P48W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA$iy_1]
   UNSPLITVOC:	(mA$iy)
          POS:	INTERJ
          VOC:	mA$iy
        GLOSS:	ok

 INPUT STRING:	وش
     IS_TRANS:	w$
        INDEX:	P49W1
      OFFSETS:	0-2
       TOKENS:	P49W1-P49W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(w$)
          POS:	FOREIGN
          VOC:	w$
        GLOSS:	nogloss

 INPUT STRING:	أس
     IS_TRANS:	>s
        INDEX:	P49W2
      OFFSETS:	3-5
       TOKENS:	P49W2-P49W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(>s)
          POS:	FOREIGN
          VOC:	>s
        GLOSS:	nogloss

 INPUT STRING:	باسيكلي
     IS_TRANS:	bAsykly
        INDEX:	P49W3
      OFFSETS:	6-13
       TOKENS:	P49W3-P49W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(bAsykly)
          POS:	FOREIGN
          VOC:	bAsykly
        GLOSS:	nogloss

 INPUT STRING:	برتاينوريا
     IS_TRANS:	brtAynwryA
        INDEX:	P49W4
      OFFSETS:	14-24
       TOKENS:	P49W4-P49W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(brtAynwryA)
          POS:	FOREIGN
          VOC:	brtAynwryA
        GLOSS:	nogloss

 INPUT STRING:	اكثر
     IS_TRANS:	Akvr
        INDEX:	P49W5
      OFFSETS:	25-29
       TOKENS:	P49W5-P49W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aakovar_1]
   UNSPLITVOC:	(>akotar)
          POS:	NOUN_QUANT
          VOC:	>akovar
        GLOSS:	more

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P49W6
      OFFSETS:	30-32
       TOKENS:	P49W6-P49W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	3
     IS_TRANS:	3
        INDEX:	P49W7
      OFFSETS:	33-34
       TOKENS:	P49W7-P49W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(3)
          POS:	NOUN_NUM
          VOC:	3
        GLOSS:	3

 INPUT STRING:	جم
     IS_TRANS:	jm
        INDEX:	P49W8
      OFFSETS:	35-37
       TOKENS:	P49W8-P49W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jm_1]
   UNSPLITVOC:	(jm)
          POS:	NOUN
          VOC:	jm
        GLOSS:	gramme

 INPUT STRING:	فالاوريني
     IS_TRANS:	fAlAwryny
        INDEX:	P49W9
      OFFSETS:	38-47
       TOKENS:	P49W9-P49W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(fAlAwryny)
          POS:	FOREIGN
          VOC:	fAlAwryny
        GLOSS:	nogloss

 INPUT STRING:	وطبيعي
     IS_TRANS:	wTbyEy
        INDEX:	P50W1
      OFFSETS:	0-6
       TOKENS:	P50W1-P50W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TabiyEiy_1]
   UNSPLITVOC:	(wiTabiyEiy)
          POS:	CONJ+ADJ
          VOC:	wi+TabiyEiy
        GLOSS:	and+natural/normal

 INPUT STRING:	معاه
     IS_TRANS:	mEAh
        INDEX:	P50W2
      OFFSETS:	7-11
       TOKENS:	P50W3-P50W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEAh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	maEa+uh
        GLOSS:	with+his/its

 INPUT STRING:	البروتيينوريا
     IS_TRANS:	AlbrwtyynwryA
        INDEX:	P50W3
      OFFSETS:	12-25
       TOKENS:	P50W5-P50W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(AlbrwtyynwryA)
          POS:	FOREIGN
          VOC:	AlbrwtyynwryA
        GLOSS:	nogloss

 INPUT STRING:	يحصل
     IS_TRANS:	yHSl
        INDEX:	P51W1
      OFFSETS:	0-4
       TOKENS:	P51W1-P51W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(yiHoSal)
          POS:	IV3MS+IV
          VOC:	yi+HoSal
        GLOSS:	he/it+obtain/acquire/get/be obtained/be acquired/occur/happen/take place

 INPUT STRING:	جنرالنزد
     IS_TRANS:	jnrAlnzd
        INDEX:	P51W2
      OFFSETS:	5-13
       TOKENS:	P51W2-P51W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(jnrAlnzd)
          POS:	FOREIGN
          VOC:	jnrAlnzd
        GLOSS:	nogloss

 INPUT STRING:	عدمه
     IS_TRANS:	Edmh
        INDEX:	P51W3
      OFFSETS:	14-18
       TOKENS:	P51W3-P51W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eadam_1]
   UNSPLITVOC:	(Eadamuh)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3MS
          VOC:	Eadam+(null)+uh
        GLOSS:	absence of/lack of/not/non-+he/it+it/him

 INPUT STRING:	اه
     IS_TRANS:	Ah
        INDEX:	P52W1
      OFFSETS:	0-2
       TOKENS:	P52W1-P52W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	بصي
     IS_TRANS:	bSy
        INDEX:	P53W1
      OFFSETS:	0-3
       TOKENS:	P53W1-P53W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baS~_1]
   UNSPLITVOC:	(buS~iy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	buS~+iy
        GLOSS:	look/glow/sparkle+you

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P53W2
      OFFSETS:	4-6
       TOKENS:	P53W2-P53W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	المفروض
     IS_TRANS:	AlmfrwD
        INDEX:	P53W3
      OFFSETS:	7-14
       TOKENS:	P53W3-P53W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maforuwD_1]
   UNSPLITVOC:	(AlmaforuwD)
          POS:	DET+NOUN
          VOC:	Al+maforuwD
        GLOSS:	the+obligation/duty/obligations/duties

 INPUT STRING:	بتروح
     IS_TRANS:	btrwH
        INDEX:	P53W4
      OFFSETS:	15-20
       TOKENS:	P53W4-P53W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(bitiruwH)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+ruwH
        GLOSS:	[present-tense]+it/they/she+begin/go

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P53W5
      OFFSETS:	21-23
       TOKENS:	P53W6-P53W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	يوم
     IS_TRANS:	ywm
        INDEX:	P53W6
      OFFSETS:	24-27
       TOKENS:	P53W7-P53W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[yuwm_1]
   UNSPLITVOC:	(yuwm)
          POS:	NOUN
          VOC:	yuwm
        GLOSS:	today/day/some day/ever/days

 INPUT STRING:	الصبح
     IS_TRANS:	AlSbH
        INDEX:	P53W7
      OFFSETS:	28-33
       TOKENS:	P53W8-P53W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SuboH_1]
   UNSPLITVOC:	(AlSuboH)
          POS:	DET+NOUN
          VOC:	Al+SuboH
        GLOSS:	the+morning/daybreak/mornings

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P54W1
      OFFSETS:	0-3
       TOKENS:	P54W1-P54W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	بأقول
     IS_TRANS:	b>qwl
        INDEX:	P54W2
      OFFSETS:	4-9
       TOKENS:	P54W2-P54W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(bAaquwl)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+quwl
        GLOSS:	[present-tense]+I+said/say/be said/(for example)

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P54W3
      OFFSETS:	10-12
       TOKENS:	P54W4-P54W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lik)
          POS:	PREP+PRON_2FS
          VOC:	li+ik
        GLOSS:	to/for+you[fem.sg.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P54W4
      OFFSETS:	13-14
       TOKENS:	P54W6-P54W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P54W5
      OFFSETS:	14-15
       TOKENS:	P54W7-P54W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P54W6
      OFFSETS:	15-16
       TOKENS:	P54W8-P54W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P54W7
      OFFSETS:	17-20
       TOKENS:	P54W9-P54W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layoh_1]
   UNSPLITVOC:	(layoh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	رسالتك
     IS_TRANS:	rsAltk
        INDEX:	P54W8
      OFFSETS:	21-27
       TOKENS:	P54W10-P54W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[risAlap_1]
   UNSPLITVOC:	(risAltik)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2FS
          VOC:	risAl+ap+ik
        GLOSS:	letter/communication/dissertation/letters/messages/mission/task+[fem.sg.]+your

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P54W9
      OFFSETS:	28-30
       TOKENS:	P54W12-P54W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	تبقاش
     IS_TRANS:	tbqA$
        INDEX:	P54W10
      OFFSETS:	31-36
       TOKENS:	P54W13-P54W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[baqaY_2]
   UNSPLITVOC:	(tiboqA$)
          POS:	IV3FS+IV+NEG_PART
          VOC:	ti+boqA+$
        GLOSS:	it/they/she+become/begin/start/be/begin a new day+not

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P54W11
      OFFSETS:	37-39
       TOKENS:	P54W15-P54W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from/off/about/on/over

 INPUT STRING:	فرماتوجينيتكس
     IS_TRANS:	frmAtwjynytks
        INDEX:	P54W12
      OFFSETS:	40-53
       TOKENS:	P54W16-P54W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(frmAtwjynytks)
          POS:	FOREIGN
          VOC:	frmAtwjynytks
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P54W13
      OFFSETS:	54-55
       TOKENS:	P54W17-P54W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P54W14
      OFFSETS:	55-56
       TOKENS:	P54W18-P54W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P55W1
      OFFSETS:	0-2
       TOKENS:	P55W1-P55W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	اشهر
     IS_TRANS:	A$hr
        INDEX:	P55W2
      OFFSETS:	3-7
       TOKENS:	P55W2-P55W2
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>a$ohar_2]
   UNSPLITVOC:	(>a$ohar)
          POS:	ADJ_COMP
          VOC:	>a$ohar
        GLOSS:	more/most famous/more/most well-known

 INPUT STRING:	الأدوية
     IS_TRANS:	Al>dwyp
        INDEX:	P55W3
      OFFSETS:	8-15
       TOKENS:	P55W3-P55W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawA_1]
   UNSPLITVOC:	(AlAdowiyap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Adowiy+ap
        GLOSS:	the+medicine+[fem.sg.]

 INPUT STRING:	وارفارين
     IS_TRANS:	wArfAryn
        INDEX:	P55W4
      OFFSETS:	16-24
       TOKENS:	P55W4-P55W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wArfAriyn_1]
   UNSPLITVOC:	(wArfAriyn)
          POS:	NOUN_PROP
          VOC:	wArfAriyn
        GLOSS:	warfarin

 INPUT STRING:	وده
     IS_TRANS:	wdh
        INDEX:	P55W5
      OFFSETS:	25-28
       TOKENS:	P55W5-P55W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(widah)
          POS:	CONJ+DEM_PRON_MS
          VOC:	wi+dah
        GLOSS:	and+this

 INPUT STRING:	متأكدة
     IS_TRANS:	mt>kdp
        INDEX:	P55W6
      OFFSETS:	29-35
       TOKENS:	P55W7-P55W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muta>ak~id_1]
   UNSPLITVOC:	(muta>ak~idap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	muta>ak~id+ap
        GLOSS:	certain/sure+[fem.sg.]

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P55W7
      OFFSETS:	36-38
       TOKENS:	P55W8-P55W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	له
     IS_TRANS:	lh
        INDEX:	P55W8
      OFFSETS:	39-41
       TOKENS:	P55W9-P55W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luh)
          POS:	PREP+PRON_3MS
          VOC:	li+uh
        GLOSS:	to/for+he/it

 INPUT STRING:	طريقة
     IS_TRANS:	Tryqp
        INDEX:	P55W9
      OFFSETS:	42-47
       TOKENS:	P55W11-P55W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tariyqap_1]
   UNSPLITVOC:	(Tariyqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Tariyq+ap
        GLOSS:	method/procedure/methods/manners+[fem.sg.]

 INPUT STRING:	للفينوتيبينغ
     IS_TRANS:	llfynwtybyng
        INDEX:	P55W10
      OFFSETS:	48-60
       TOKENS:	P55W12-P55W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(llfynwtybyng)
          POS:	FOREIGN
          VOC:	llfynwtybyng
        GLOSS:	nogloss

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P56W1
      OFFSETS:	0-2
       TOKENS:	P56W1-P56W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P56W2
      OFFSETS:	3-5
       TOKENS:	P56W2-P56W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عارفة
     IS_TRANS:	EArfp
        INDEX:	P56W3
      OFFSETS:	6-11
       TOKENS:	P56W3-P56W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	موجود
     IS_TRANS:	mwjwd
        INDEX:	P56W4
      OFFSETS:	12-17
       TOKENS:	P56W4-P56W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawjuwd_1]
   UNSPLITVOC:	(mawjuwd)
          POS:	ADJ
          VOC:	mawjuwd
        GLOSS:	present/existing/found

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P56W5
      OFFSETS:	18-20
       TOKENS:	P56W5-P56W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P56W6
      OFFSETS:	21-24
       TOKENS:	P56W6-P56W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	والا
     IS_TRANS:	wAlA
        INDEX:	P56W7
      OFFSETS:	25-29
       TOKENS:	P56W7-P56W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P56W8
      OFFSETS:	30-32
       TOKENS:	P56W8-P56W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	ماهي
     IS_TRANS:	mAhy
        INDEX:	P57W1
      OFFSETS:	0-4
       TOKENS:	P57W1-P57W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mAhiy~_1]
   UNSPLITVOC:	(mAhiy~)
          POS:	NOUN_PROP
          VOC:	mAhiy~
        GLOSS:	Mahi

 INPUT STRING:	هتبقي
     IS_TRANS:	htbqy
        INDEX:	P57W2
      OFFSETS:	5-10
       TOKENS:	P57W2-P57W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[baqaY_2]
   UNSPLITVOC:	(HatiboqaY)
          POS:	FUT_PART+IV3FS+IV
          VOC:	Ha+ti+boqaY
        GLOSS:	will+it/they/she+become/begin/start/be/begin a new day

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P57W3
      OFFSETS:	11-13
       TOKENS:	P57W4-P57W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from/off/about/on/over

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P57W4
      OFFSETS:	14-17
       TOKENS:	P57W5-P57W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P57W5
      OFFSETS:	18-20
       TOKENS:	P57W6-P57W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
